code,label_ar,definition_ar,note,concept,all_alternative_ar
c_45952,Rudarius ercodes,,,http://aims.fao.org/aos/agrovoc/c_45952,
c_45953,Scobinichthys granulatus,,,http://aims.fao.org/aos/agrovoc/c_45953,
c_45955,Thamnaconus modestoides,,,http://aims.fao.org/aos/agrovoc/c_45955,
c_45956,Thamnaconus modestus,,,http://aims.fao.org/aos/agrovoc/c_45956,
c_45957,Thamnaconus septentrionalis,,,http://aims.fao.org/aos/agrovoc/c_45957,
c_45957525,تفتيش بصري,,,http://aims.fao.org/aos/agrovoc/c_45957525,
c_45958,Thamnaconus hypargyreus,,,http://aims.fao.org/aos/agrovoc/c_45958,
c_4596,مرنطيات (فصيلة),,,http://aims.fao.org/aos/agrovoc/c_4596,
c_45960,Monacanthidae (19009XXXXX),,,http://aims.fao.org/aos/agrovoc/c_45960,
c_45961,Balistidae,,,http://aims.fao.org/aos/agrovoc/c_45961,
c_45962,Balistapus undulatus,,,http://aims.fao.org/aos/agrovoc/c_45962,
c_45963,Balistes capriscus,,,http://aims.fao.org/aos/agrovoc/c_45963,Balistes carolinensis
c_45964,Balistes vetula,,,http://aims.fao.org/aos/agrovoc/c_45964,
c_45965,Balistes polylepis,,,http://aims.fao.org/aos/agrovoc/c_45965,
c_45966,Balistoides conspicillum,,,http://aims.fao.org/aos/agrovoc/c_45966,
c_45967,Canthidermis macrolepis,,,http://aims.fao.org/aos/agrovoc/c_45967,
c_45968,Canthidermis maculatus,,,http://aims.fao.org/aos/agrovoc/c_45968,
c_45969,Melichthys indicus,,,http://aims.fao.org/aos/agrovoc/c_45969,
c_4597,سلعة,,,http://aims.fao.org/aos/agrovoc/c_4597,
c_45970,Melichthys niger,,,http://aims.fao.org/aos/agrovoc/c_45970,
c_45971,Odonus niger,,,http://aims.fao.org/aos/agrovoc/c_45971,
c_45972,Pseudobalistes flavimarginatus,,,http://aims.fao.org/aos/agrovoc/c_45972,
c_45973,Rhinecanthus aculeatus,,,http://aims.fao.org/aos/agrovoc/c_45973,
c_45974,Sufflamen albicaudatus,,,http://aims.fao.org/aos/agrovoc/c_45974,
c_45975,Sufflamen chrysopterus,,,http://aims.fao.org/aos/agrovoc/c_45975,
c_45976,Xanthichthys auromarginatus,,,http://aims.fao.org/aos/agrovoc/c_45976,
c_45977,Xenobalistes punctatus,,,http://aims.fao.org/aos/agrovoc/c_45977,
c_45978,Abalistes stellaris,,,http://aims.fao.org/aos/agrovoc/c_45978,
c_45979,Balistidae (19010XXXXX),,,http://aims.fao.org/aos/agrovoc/c_45979,
c_4598,مارش (إيطاليا),,,http://aims.fao.org/aos/agrovoc/c_4598,
c_45980,Gobiesociformes,,,http://aims.fao.org/aos/agrovoc/c_45980,
c_45981,Gobiesocidae,,,http://aims.fao.org/aos/agrovoc/c_45981,
c_45982,Acyrtops beryllinus,,,http://aims.fao.org/aos/agrovoc/c_45982,
c_45983,Lepadogaster candollei,,,http://aims.fao.org/aos/agrovoc/c_45983,
c_45984,Lepadogaster lepadogaster,,,http://aims.fao.org/aos/agrovoc/c_45984,
c_45985,Gobiesox adustus,,,http://aims.fao.org/aos/agrovoc/c_45985,
c_45986,Apletodon dentatus,,,http://aims.fao.org/aos/agrovoc/c_45986,
c_45987,Arcos decoris,,,http://aims.fao.org/aos/agrovoc/c_45987,
c_45988,Aspasma minima,,,http://aims.fao.org/aos/agrovoc/c_45988,
c_45989,Aspasmichthys ciconiae,,,http://aims.fao.org/aos/agrovoc/c_45989,
c_4599,مرض مارك,,,http://aims.fao.org/aos/agrovoc/c_4599,
c_45990,Chorisochismus dentex,,,http://aims.fao.org/aos/agrovoc/c_45990,
c_45991,Conidens laticephalus,,,http://aims.fao.org/aos/agrovoc/c_45991,
c_45992,Dellichthys morelandi,,,http://aims.fao.org/aos/agrovoc/c_45992,
c_45993,Diademichthys lineatus,,,http://aims.fao.org/aos/agrovoc/c_45993,
c_45994,Diplecogaster bimaculata,,,http://aims.fao.org/aos/agrovoc/c_45994,
c_45995,Diplocrepis puniceus,,,http://aims.fao.org/aos/agrovoc/c_45995,
c_45996,Discotrema crinophila,,,http://aims.fao.org/aos/agrovoc/c_45996,
c_45997,Eckloniaichthys scylliorhiniceps,,,http://aims.fao.org/aos/agrovoc/c_45997,
c_45998,Gastrocyathus gracilis,,,http://aims.fao.org/aos/agrovoc/c_45998,
c_45999,Gastrocymba quadriradiata,,,http://aims.fao.org/aos/agrovoc/c_45999,
c_45acccf3,Allium paniculatum subsp. fuscum,,,http://aims.fao.org/aos/agrovoc/c_45acccf3,
c_45b13a68,Nitraria,,,http://aims.fao.org/aos/agrovoc/c_45b13a68,
c_45b5a34a,البيانات المفتوحة,,,http://aims.fao.org/aos/agrovoc/c_45b5a34a,
c_45c0c1b0,East Anatolian Red,,,http://aims.fao.org/aos/agrovoc/c_45c0c1b0,
c_45c5cfe8,Cyperus difformis,,,http://aims.fao.org/aos/agrovoc/c_45c5cfe8,
c_45c76f8f,Acanthus hirsutus,,,http://aims.fao.org/aos/agrovoc/c_45c76f8f,
c_45ce1b52,الاستيلاء على الأراضي,,,http://aims.fao.org/aos/agrovoc/c_45ce1b52,
c_45d35147,سلالات الدجاج,,,http://aims.fao.org/aos/agrovoc/c_45d35147,
c_45d90d49,phorate oxygen analogue,,,http://aims.fao.org/aos/agrovoc/c_45d90d49,
c_45e5efe2,Crocus danfordiae subsp. danfordiae,,,http://aims.fao.org/aos/agrovoc/c_45e5efe2,
c_45e8126b,Crassocephalum,,,http://aims.fao.org/aos/agrovoc/c_45e8126b,
c_46,سنط متدلي,,,http://aims.fao.org/aos/agrovoc/c_46,
c_460,سوس الخشب,,,http://aims.fao.org/aos/agrovoc/c_460,
c_4600,أفراس,,,http://aims.fao.org/aos/agrovoc/c_4600,
c_46000,Gastroscyphus hectoris,,,http://aims.fao.org/aos/agrovoc/c_46000,
c_46001,Alabes parvulus,,,http://aims.fao.org/aos/agrovoc/c_46001,
c_46002,Haplocylix littoreus,,,http://aims.fao.org/aos/agrovoc/c_46002,
c_46003,Kopua nuimata,,,http://aims.fao.org/aos/agrovoc/c_46003,
c_46004,Lecanogaster chrysea,,,http://aims.fao.org/aos/agrovoc/c_46004,
c_46005,Lepadichthys bolini,,,http://aims.fao.org/aos/agrovoc/c_46005,
c_46006,Acyrtus artius,,,http://aims.fao.org/aos/agrovoc/c_46006,
c_46007,Liobranchia stria,,,http://aims.fao.org/aos/agrovoc/c_46007,
c_46008,Lissonanchus lusheri,,,http://aims.fao.org/aos/agrovoc/c_46008,
c_46009,Modicus minimus,,,http://aims.fao.org/aos/agrovoc/c_46009,
c_4601,مرجرين,,,http://aims.fao.org/aos/agrovoc/c_4601,
c_46010,Opeatogenys cadenati,,,http://aims.fao.org/aos/agrovoc/c_46010,
c_46011,Pherallodichthys meshimaensis,,,http://aims.fao.org/aos/agrovoc/c_46011,
c_46012,Pherallodus indicus,,,http://aims.fao.org/aos/agrovoc/c_46012,
c_46013,Propherallodus briggsi,,,http://aims.fao.org/aos/agrovoc/c_46013,
c_46014,Rimicola dimorpha,,,http://aims.fao.org/aos/agrovoc/c_46014,
c_46015,Tomicodon bidens,,,http://aims.fao.org/aos/agrovoc/c_46015,
c_46016,Trachelochismus melobesia,,,http://aims.fao.org/aos/agrovoc/c_46016,
c_46017,Batrachoidiformes,,,http://aims.fao.org/aos/agrovoc/c_46017,
c_46018,Batrachoididae,,,http://aims.fao.org/aos/agrovoc/c_46018,
c_46019,Amphichthys cryptocentrus,,,http://aims.fao.org/aos/agrovoc/c_46019,
c_4602,تحليل هامشي,,,http://aims.fao.org/aos/agrovoc/c_4602,
c_46021,Batrachoides liberiensis,,,http://aims.fao.org/aos/agrovoc/c_46021,
c_46023,Austrobatrachus dussumieri,,,http://aims.fao.org/aos/agrovoc/c_46023,
c_46024,Porichthys porosissimus,,,http://aims.fao.org/aos/agrovoc/c_46024,
c_46025,Batrachomoeus occidentalis,,,http://aims.fao.org/aos/agrovoc/c_46025,
c_46026,Halobatrachus didactylus,,,http://aims.fao.org/aos/agrovoc/c_46026,
c_46027,Batrichthys albofasciatus,,,http://aims.fao.org/aos/agrovoc/c_46027,
c_46028,Bifax lacinia,,,http://aims.fao.org/aos/agrovoc/c_46028,
c_46029,Chatrabus damaranus,,,http://aims.fao.org/aos/agrovoc/c_46029,
c_4603,أراضي حدية الإنتاج,,,http://aims.fao.org/aos/agrovoc/c_4603,
c_46030,Daector dowi,,,http://aims.fao.org/aos/agrovoc/c_46030,
c_46030597,Podosphaera fugax,,,http://aims.fao.org/aos/agrovoc/c_46030597,
c_46031,Halophryne diemensis,,,http://aims.fao.org/aos/agrovoc/c_46031,
c_46032,Opsanus beta,,,http://aims.fao.org/aos/agrovoc/c_46032,
c_46033,Perulibatrachus elminensis,,,http://aims.fao.org/aos/agrovoc/c_46033,
c_46034,Riekertia ellisi,,,http://aims.fao.org/aos/agrovoc/c_46034,
c_46035,Sanopus astrifer,,,http://aims.fao.org/aos/agrovoc/c_46035,
c_46036,Thalassothia cirrhosa,,,http://aims.fao.org/aos/agrovoc/c_46036,
c_46037,Thalassophryne maculosa,,,http://aims.fao.org/aos/agrovoc/c_46037,
c_46038,Batrachoididae (19301XXXXX),,,http://aims.fao.org/aos/agrovoc/c_46038,
c_46039,Lophiiformes,,,http://aims.fao.org/aos/agrovoc/c_46039,
c_4604,جزر ماريانا الشمالية,,,http://aims.fao.org/aos/agrovoc/c_4604,كومنولث جزر ماريانا الشمالية
c_46040,Lophiidae,,,http://aims.fao.org/aos/agrovoc/c_46040,
c_46042,Lophius piscatorius,,,http://aims.fao.org/aos/agrovoc/c_46042,
c_46043,Lophius budegassa,,,http://aims.fao.org/aos/agrovoc/c_46043,
c_46044,Lophius americanus,,,http://aims.fao.org/aos/agrovoc/c_46044,
c_46045,Lophius vaillanti,,,http://aims.fao.org/aos/agrovoc/c_46045,
c_46046,Lophius vomerinus,,,http://aims.fao.org/aos/agrovoc/c_46046,
c_46048,Lophiomus setigerus,,,http://aims.fao.org/aos/agrovoc/c_46048,
c_46049,Lophiodes caulinaris,,,http://aims.fao.org/aos/agrovoc/c_46049,
c_4605,نقع,,,http://aims.fao.org/aos/agrovoc/c_4605,
c_46050,Lophiidae (19501XXXXX),,,http://aims.fao.org/aos/agrovoc/c_46050,
c_46051,Antennariidae,,,http://aims.fao.org/aos/agrovoc/c_46051,
c_46052,Allenichthys glauerti,,,http://aims.fao.org/aos/agrovoc/c_46052,
c_46053,Antennarius nummifer,,,http://aims.fao.org/aos/agrovoc/c_46053,
c_46054,Antennarius analis,,,http://aims.fao.org/aos/agrovoc/c_46054,
c_46055,Histrio histrio,,,http://aims.fao.org/aos/agrovoc/c_46055,
c_46056,Antennatus flagellatus,,,http://aims.fao.org/aos/agrovoc/c_46056,
c_46057,Echinophryne crassispina,,,http://aims.fao.org/aos/agrovoc/c_46057,
c_46058,Histiophryne bougainvilli,,,http://aims.fao.org/aos/agrovoc/c_46058,
c_46059,Kuiterichthys furcipilis,,,http://aims.fao.org/aos/agrovoc/c_46059,
c_4606,Marinauris,,,http://aims.fao.org/aos/agrovoc/c_4606,
c_46060,Lophiocharon lithinostomus,,,http://aims.fao.org/aos/agrovoc/c_46060,
c_46061,Nudiantennarius subteres,,,http://aims.fao.org/aos/agrovoc/c_46061,
c_46062,Phyllophryne scortea,,,http://aims.fao.org/aos/agrovoc/c_46062,
c_46063,Rhycherus filamentosus,,,http://aims.fao.org/aos/agrovoc/c_46063,
c_46064,Tathicarpus butleri,,,http://aims.fao.org/aos/agrovoc/c_46064,
c_46065,Brachionichthyidae,,,http://aims.fao.org/aos/agrovoc/c_46065,
c_46066,Brachionichthys hirsutus,,,http://aims.fao.org/aos/agrovoc/c_46066,
c_46067,Chaunacidae,,,http://aims.fao.org/aos/agrovoc/c_46067,
c_46068,Bathychaunax coloratus,,,http://aims.fao.org/aos/agrovoc/c_46068,
c_46069,Chaunax abei,,,http://aims.fao.org/aos/agrovoc/c_46069,
c_4607,مناطق بحرية,,,http://aims.fao.org/aos/agrovoc/c_4607,
c_46070,Ogcocephalidae,,,http://aims.fao.org/aos/agrovoc/c_46070,
c_46071,Dibranchus atlanticus,,,http://aims.fao.org/aos/agrovoc/c_46071,
c_46072,Halicmetus reticulatus,,,http://aims.fao.org/aos/agrovoc/c_46072,
c_46073,Halieutaea brevicauda,,,http://aims.fao.org/aos/agrovoc/c_46073,
c_46074,Halieutaea maorias,,,http://aims.fao.org/aos/agrovoc/c_46074,
c_46075,Halieutichthys aculeatus,,,http://aims.fao.org/aos/agrovoc/c_46075,
c_46076,Halieutopsis micropus,,,http://aims.fao.org/aos/agrovoc/c_46076,
c_46077,Malthopsis annulifera,,,http://aims.fao.org/aos/agrovoc/c_46077,
c_46078,Ogcocephalus corniger,,,http://aims.fao.org/aos/agrovoc/c_46078,
c_46079,Zalieutes elater,,,http://aims.fao.org/aos/agrovoc/c_46079,
c_4608,سلور المحيطات,,,http://aims.fao.org/aos/agrovoc/c_4608,
c_46080,Caulophrynidae,,,http://aims.fao.org/aos/agrovoc/c_46080,
c_46081,Caulophryne jordani,,,http://aims.fao.org/aos/agrovoc/c_46081,
c_46082,Melanocetidae,,,http://aims.fao.org/aos/agrovoc/c_46082,
c_46083,Melanocetus johnsoni,,,http://aims.fao.org/aos/agrovoc/c_46083,
c_46084,Diceratiidae,,,http://aims.fao.org/aos/agrovoc/c_46084,
c_46085,Phrynichthys wedli,,,http://aims.fao.org/aos/agrovoc/c_46085,
c_46086,Diceratias bispinosus,,,http://aims.fao.org/aos/agrovoc/c_46086,
c_46087,Himantolophidae,,,http://aims.fao.org/aos/agrovoc/c_46087,
c_46088,Himantolophus albinares,,,http://aims.fao.org/aos/agrovoc/c_46088,
c_46089,Oneirodidae,,,http://aims.fao.org/aos/agrovoc/c_46089,
c_46089e1d,Crocus biflorus subsp. pulchricolor,,,http://aims.fao.org/aos/agrovoc/c_46089e1d,
c_4609,علم البيئة البحرية,,,http://aims.fao.org/aos/agrovoc/c_4609,
c_46090,Bertella idiomorpha,,,http://aims.fao.org/aos/agrovoc/c_46090,
c_46091,Chaenophryne draco,,,http://aims.fao.org/aos/agrovoc/c_46091,
c_46092,Chirophryne xenolophus,,,http://aims.fao.org/aos/agrovoc/c_46092,
c_46093,Danaphryne nigrifilis,,,http://aims.fao.org/aos/agrovoc/c_46093,
c_46094,Dolopichthys danae,,,http://aims.fao.org/aos/agrovoc/c_46094,
c_46095,Lophodolos acanthognathus,,,http://aims.fao.org/aos/agrovoc/c_46095,
c_46096,Microlophichthys microlophus,,,http://aims.fao.org/aos/agrovoc/c_46096,
c_46097,Oneirodes acanthias,,,http://aims.fao.org/aos/agrovoc/c_46097,
c_46098,Pentherichthys venustus,,,http://aims.fao.org/aos/agrovoc/c_46098,
c_46099,Spiniphryne gladisfenae,,,http://aims.fao.org/aos/agrovoc/c_46099,
c_460da773,استشعار الموجات فوق الصوتية,,,http://aims.fao.org/aos/agrovoc/c_460da773,
c_461,Anomis,,,http://aims.fao.org/aos/agrovoc/c_461,
c_4610,بيئة بحرية,,,http://aims.fao.org/aos/agrovoc/c_4610,
c_46100,Gigantactinidae,,,http://aims.fao.org/aos/agrovoc/c_46100,
c_46101,Gigantactis elsmani,,,http://aims.fao.org/aos/agrovoc/c_46101,
c_46102,Rhynchactis leptonema,,,http://aims.fao.org/aos/agrovoc/c_46102,
c_46103,Neoceratiidae,,,http://aims.fao.org/aos/agrovoc/c_46103,
c_46104,Neoceratias spinifer,,,http://aims.fao.org/aos/agrovoc/c_46104,
c_46105,Ceratiidae,,,http://aims.fao.org/aos/agrovoc/c_46105,
c_46106,Cryptopsaras couesii,,,http://aims.fao.org/aos/agrovoc/c_46106,
c_46107,Ceratias holboelli,,,http://aims.fao.org/aos/agrovoc/c_46107,
c_46108,Ceratias tentaculatus,,,http://aims.fao.org/aos/agrovoc/c_46108,
c_46109,Linophrynidae,,,http://aims.fao.org/aos/agrovoc/c_46109,
c_4611,مصايد الأسماك البحرية,,,http://aims.fao.org/aos/agrovoc/c_4611,
c_46110,Haplophryne mollis,,,http://aims.fao.org/aos/agrovoc/c_46110,
c_46111,Linophryne algibarbata,,,http://aims.fao.org/aos/agrovoc/c_46111,
c_46112,Photocorynus spiniceps,,,http://aims.fao.org/aos/agrovoc/c_46112,
c_46113,Tetrabrachiidae,,,http://aims.fao.org/aos/agrovoc/c_46113,
c_46114,Tetrabrachium ocellatum,,,http://aims.fao.org/aos/agrovoc/c_46114,
c_46115,Lophichthyidae,,,http://aims.fao.org/aos/agrovoc/c_46115,
c_46116,Lophichthys boschmai,,,http://aims.fao.org/aos/agrovoc/c_46116,
c_46117,Centrophrynidae,,,http://aims.fao.org/aos/agrovoc/c_46117,
c_46118,Centrophryne spinulosa,,,http://aims.fao.org/aos/agrovoc/c_46118,
c_46119,Pisces miscellanea,,,http://aims.fao.org/aos/agrovoc/c_46119,
c_4612,جيولوجيا بحرية,,,http://aims.fao.org/aos/agrovoc/c_4612,
c_46120,Osteichthyes (199XXXXXXX007),,,http://aims.fao.org/aos/agrovoc/c_46120,
c_46121,Osteichthyes (199XXXXXXX008),,,http://aims.fao.org/aos/agrovoc/c_46121,
c_46122,Osteichthyes (199XXXXXXX009),,,http://aims.fao.org/aos/agrovoc/c_46122,
c_46123,Osteichthyes (199XXXXXXX010),,,http://aims.fao.org/aos/agrovoc/c_46123,
c_46125,Perciformes (199XXXXXXX012),,,http://aims.fao.org/aos/agrovoc/c_46125,
c_46126,Perciformes (199XXXXXXX013),,,http://aims.fao.org/aos/agrovoc/c_46126,
c_46127,Osteichthyes (199XXXXXXX039),,,http://aims.fao.org/aos/agrovoc/c_46127,
c_46128,Batoidimorpha (Hypotremata),,,http://aims.fao.org/aos/agrovoc/c_46128,
c_46129,Selachimorpha (Pleurotremata),,,http://aims.fao.org/aos/agrovoc/c_46129,
c_46129c59,Allium rollovii,,,http://aims.fao.org/aos/agrovoc/c_46129c59,
c_4613,علوم بحرية,,,http://aims.fao.org/aos/agrovoc/c_4613,
c_46130,Elasmobranchii (199XXXXXXX056),,,http://aims.fao.org/aos/agrovoc/c_46130,
c_46134,Daphniidae,,,http://aims.fao.org/aos/agrovoc/c_46134,
c_46135,Daphnia jollyi,,,http://aims.fao.org/aos/agrovoc/c_46135,
c_46136,Daphnia occidentalis,,,http://aims.fao.org/aos/agrovoc/c_46136,
c_46137,Daphnia nivalis,,,http://aims.fao.org/aos/agrovoc/c_46137,
c_46138,Daphnia lumholtzi,,,http://aims.fao.org/aos/agrovoc/c_46138,
c_46139,Daphnia similis,,,http://aims.fao.org/aos/agrovoc/c_46139,
c_4614,مناقسة إقتصادية,,,http://aims.fao.org/aos/agrovoc/c_4614,
c_46140,Daphnia cephalata,,,http://aims.fao.org/aos/agrovoc/c_46140,
c_46141,Daphnia carinata,,,http://aims.fao.org/aos/agrovoc/c_46141,
c_46142,Daphnia pusilla,,,http://aims.fao.org/aos/agrovoc/c_46142,
c_46143,Daphnia quadrangulus,,,http://aims.fao.org/aos/agrovoc/c_46143,
c_46144,Daphnia australis,,,http://aims.fao.org/aos/agrovoc/c_46144,
c_46145,Daphnia chilensis,,,http://aims.fao.org/aos/agrovoc/c_46145,
c_46146,Daphnia ephemeralis,,,http://aims.fao.org/aos/agrovoc/c_46146,
c_46147,Daphnia similoides,,,http://aims.fao.org/aos/agrovoc/c_46147,
c_46148,Daphnia mediterranea,,,http://aims.fao.org/aos/agrovoc/c_46148,
c_46149,Daphnia hispanica,,,http://aims.fao.org/aos/agrovoc/c_46149,
c_4614de95,Sicyos,,,http://aims.fao.org/aos/agrovoc/c_4614de95,
c_4615,إقتصاديات السوق,,,http://aims.fao.org/aos/agrovoc/c_4615,
c_46150,Daphnia queenslandensis,,,http://aims.fao.org/aos/agrovoc/c_46150,
c_46151,Daphnia curvirostris,,,http://aims.fao.org/aos/agrovoc/c_46151,
c_46152,Daphnia brooksi,,,http://aims.fao.org/aos/agrovoc/c_46152,
c_46153,Daphnia cristata,,,http://aims.fao.org/aos/agrovoc/c_46153,
c_46154,Daphnia gessneri,,,http://aims.fao.org/aos/agrovoc/c_46154,
c_46155,Daphnia retrocurva,,,http://aims.fao.org/aos/agrovoc/c_46155,
c_46156,Daphnia deserti,,,http://aims.fao.org/aos/agrovoc/c_46156,
c_46157,Daphnia parvula,,,http://aims.fao.org/aos/agrovoc/c_46157,
c_46158,Daphnia catawba,,,http://aims.fao.org/aos/agrovoc/c_46158,
c_46159,Daphnia dubia,,,http://aims.fao.org/aos/agrovoc/c_46159,
c_4616,بساتين الضواحي,,,http://aims.fao.org/aos/agrovoc/c_4616,
c_46162,Daphnia longispina,,,http://aims.fao.org/aos/agrovoc/c_46162,
c_46163,Daphnia galeata,,,http://aims.fao.org/aos/agrovoc/c_46163,
c_46164,Daphniidae (20101XXXXX),,,http://aims.fao.org/aos/agrovoc/c_46164,
c_46166,Artemiidae,,,http://aims.fao.org/aos/agrovoc/c_46166,
c_46169,Artemia franciscana,,,http://aims.fao.org/aos/agrovoc/c_46169,
c_4617,تحري عن السوق,,,http://aims.fao.org/aos/agrovoc/c_4617,
c_46170,Artemia persimilis,,,http://aims.fao.org/aos/agrovoc/c_46170,
c_46171,Artemia urmiana,,,http://aims.fao.org/aos/agrovoc/c_46171,
c_46172,Artemia sinica,,,http://aims.fao.org/aos/agrovoc/c_46172,
c_46173,Artemia tunisiana,,,http://aims.fao.org/aos/agrovoc/c_46173,
c_46175,Artemiidae (20202XXXXX),,,http://aims.fao.org/aos/agrovoc/c_46175,
c_46176,Thoracica,,,http://aims.fao.org/aos/agrovoc/c_46176,
c_46177,Scalpellidae,,,http://aims.fao.org/aos/agrovoc/c_46177,
c_46178,Mitella pollicipes,,,http://aims.fao.org/aos/agrovoc/c_46178,
c_46179,Scalpellidae (21301XXXXX),,,http://aims.fao.org/aos/agrovoc/c_46179,
c_4618,بحوث السوق,,,http://aims.fao.org/aos/agrovoc/c_4618,
c_46180,Lepadidae,,,http://aims.fao.org/aos/agrovoc/c_46180,
c_46182,Lepas anatifera,,,http://aims.fao.org/aos/agrovoc/c_46182,
c_46183,Lepas pectinata,,,http://aims.fao.org/aos/agrovoc/c_46183,
c_46185,Lepadidae (21302XXXXX),,,http://aims.fao.org/aos/agrovoc/c_46185,
c_46186,Balanidae,,,http://aims.fao.org/aos/agrovoc/c_46186,
c_46187,Megabalanus psittacus,,,http://aims.fao.org/aos/agrovoc/c_46187,
c_46188,Tanaidacea,,,http://aims.fao.org/aos/agrovoc/c_46188,
c_46189,Tanaidacea (222XXXXXXX),,,http://aims.fao.org/aos/agrovoc/c_46189,
c_4619,إستقرار السوق,,,http://aims.fao.org/aos/agrovoc/c_4619,
c_46190,Isopoda (223XXXXXXX),,,http://aims.fao.org/aos/agrovoc/c_46190,
c_46191,Amphipoda (224XXXXXXX),,,http://aims.fao.org/aos/agrovoc/c_46191,
c_46194691,Allium convallarioides,,,http://aims.fao.org/aos/agrovoc/c_46194691,
c_46195,Squillidae,,,http://aims.fao.org/aos/agrovoc/c_46195,
c_46196,Squilla empusa,,,http://aims.fao.org/aos/agrovoc/c_46196,
c_46197,Squilla mantis,,,http://aims.fao.org/aos/agrovoc/c_46197,
c_46198,Squilla aculeata,,,http://aims.fao.org/aos/agrovoc/c_46198,
c_46199,Squilla biformis,,,http://aims.fao.org/aos/agrovoc/c_46199,
c_462,بعوضة الأجمية,,,http://aims.fao.org/aos/agrovoc/c_462,
c_4620,تسويق,,,http://aims.fao.org/aos/agrovoc/c_4620,
c_46200,Squilla mantoidea,,,http://aims.fao.org/aos/agrovoc/c_46200,
c_46201,Squilla bigelowi,,,http://aims.fao.org/aos/agrovoc/c_46201,
c_46202,Squilla panamensis,,,http://aims.fao.org/aos/agrovoc/c_46202,
c_46203,Squilla parva,,,http://aims.fao.org/aos/agrovoc/c_46203,
c_46204,Squilla cadenati,,,http://aims.fao.org/aos/agrovoc/c_46204,
c_46205,Oratosquilla massavensis,,,http://aims.fao.org/aos/agrovoc/c_46205,
c_46206,Oratosquilla oratoria,,,http://aims.fao.org/aos/agrovoc/c_46206,
c_46207,Cloridopsis scorpio,,,http://aims.fao.org/aos/agrovoc/c_46207,
c_46208,Cloridopsis dubia,,,http://aims.fao.org/aos/agrovoc/c_46208,
c_46209,Erugosquilla woodmasoni,,,http://aims.fao.org/aos/agrovoc/c_46209,
c_4621,مجالس التسويق,,,http://aims.fao.org/aos/agrovoc/c_4621,
c_46210,Miyakea nepa,,,http://aims.fao.org/aos/agrovoc/c_46210,
c_46211,Oratosquillina gravieri,,,http://aims.fao.org/aos/agrovoc/c_46211,
c_46212,Oratosquillina quinquedentata,,,http://aims.fao.org/aos/agrovoc/c_46212,
c_46213,Oratosquillina perpensa,,,http://aims.fao.org/aos/agrovoc/c_46213,
c_46214,Oratosquillina solicitans,,,http://aims.fao.org/aos/agrovoc/c_46214,
c_46215,Squillidae (22501XXXXX),,,http://aims.fao.org/aos/agrovoc/c_46215,
c_46216,Odontodactylidae,,,http://aims.fao.org/aos/agrovoc/c_46216,
