"code","label_zh","note","concept","all_alternative_zh","all_hidden_zh","definition_en"
"c_40142","Labeo dero","","http://aims.fao.org/aos/agrovoc/c_40142","","",""
"c_40143","杜氏野鲮","","http://aims.fao.org/aos/agrovoc/c_40143","","",""
"c_40144","缨野鲮","","http://aims.fao.org/aos/agrovoc/c_40144","","",""
"c_40145","尼泊尔野鲮","","http://aims.fao.org/aos/agrovoc/c_40145","","",""
"c_40146","竿野鲮","","http://aims.fao.org/aos/agrovoc/c_40146","","",""
"c_40147","小眼野鲮","","http://aims.fao.org/aos/agrovoc/c_40147","","",""
"c_40148","恒河野鲮","","http://aims.fao.org/aos/agrovoc/c_40148","","",""
"c_40149","芒野鲮","","http://aims.fao.org/aos/agrovoc/c_40149","","",""
"c_40151","辛丹野鲮","","http://aims.fao.org/aos/agrovoc/c_40151","","",""
"c_40152","高体野鲮","","http://aims.fao.org/aos/agrovoc/c_40152","","",""
"c_40153","库比野鲮","","http://aims.fao.org/aos/agrovoc/c_40153","","",""
"c_40154","红眼野鲮","","http://aims.fao.org/aos/agrovoc/c_40154","","",""
"c_40155","达氏野鲮","","http://aims.fao.org/aos/agrovoc/c_40155","","",""
"c_40156","福氏野鲮","","http://aims.fao.org/aos/agrovoc/c_40156","","",""
"c_40157","菲氏野鲮","","http://aims.fao.org/aos/agrovoc/c_40157","","",""
"c_40158","霍氏野鲮","","http://aims.fao.org/aos/agrovoc/c_40158","","",""
"c_40159","中眼野鲮","","http://aims.fao.org/aos/agrovoc/c_40159","","",""
"c_40160","尼罗野鲮","","http://aims.fao.org/aos/agrovoc/c_40160","","",""
"c_40161","Labeo victorianus","","http://aims.fao.org/aos/agrovoc/c_40161","","",""
"c_40162","橘河野鲮","","http://aims.fao.org/aos/agrovoc/c_40162","","",""
"c_40163","花颊野鲮","","http://aims.fao.org/aos/agrovoc/c_40163","","",""
"c_40164","红吻野鲮","","http://aims.fao.org/aos/agrovoc/c_40164","","",""
"c_40165","荫野鲮","","http://aims.fao.org/aos/agrovoc/c_40165","","",""
"c_40167","Cirrhinus cirrhosus","","http://aims.fao.org/aos/agrovoc/c_40167","","",""
"c_40168","鲮","","http://aims.fao.org/aos/agrovoc/c_40168","","",""
"c_40171","Cirrhinus microlepis","","http://aims.fao.org/aos/agrovoc/c_40171","","",""
"c_40172","杰伊异鲴","","http://aims.fao.org/aos/agrovoc/c_40172","","",""
"c_40173","异鲴","","http://aims.fao.org/aos/agrovoc/c_40173","","",""
"c_40174","北梭短吻鱼","","http://aims.fao.org/aos/agrovoc/c_40174","","",""
"c_40176","暹罗印度鲤","","http://aims.fao.org/aos/agrovoc/c_40176","","",""
"c_40177","沙昆鲤","","http://aims.fao.org/aos/agrovoc/c_40177","","",""
"c_40178","元宝鳊","","http://aims.fao.org/aos/agrovoc/c_40178","","",""
"c_40179","翼元宝鳊","","http://aims.fao.org/aos/agrovoc/c_40179","","",""
"c_40180","Crossocheilus latius","","http://aims.fao.org/aos/agrovoc/c_40180","","",""
"c_40181","草鱼","","http://aims.fao.org/aos/agrovoc/c_40181","","",""
"c_40182","Cyclocheilichthys enoplos","","http://aims.fao.org/aos/agrovoc/c_40182","","",""
"c_40183","Cyclocheilichthys apogon","","http://aims.fao.org/aos/agrovoc/c_40183","","",""
"c_40184","Cyclocheilichthys dumerilii","","http://aims.fao.org/aos/agrovoc/c_40184","","",""
"c_40185","Danio aequipinnatus","","http://aims.fao.org/aos/agrovoc/c_40185","","",""
"c_40186","Danio dangila","","http://aims.fao.org/aos/agrovoc/c_40186","","",""
"c_40187","Danio devario","","http://aims.fao.org/aos/agrovoc/c_40187","","",""
"c_40188","Danio rerio","","http://aims.fao.org/aos/agrovoc/c_40188","","",""
"c_40189","Danio frankei","","http://aims.fao.org/aos/agrovoc/c_40189","","",""
"c_40190","双斑拟白鱼","","http://aims.fao.org/aos/agrovoc/c_40190","","",""
"c_40191","Gila nigrescens","","http://aims.fao.org/aos/agrovoc/c_40191","","",""
"c_40192","Gila atraria","","http://aims.fao.org/aos/agrovoc/c_40192","","",""
"c_40193","Gila bicolor","","http://aims.fao.org/aos/agrovoc/c_40193","","",""
"c_40194","Gila cypha","","http://aims.fao.org/aos/agrovoc/c_40194","","",""
"c_40195","Gila elegans","","http://aims.fao.org/aos/agrovoc/c_40195","","",""
"c_40196","Gila robusta","","http://aims.fao.org/aos/agrovoc/c_40196","","",""
"c_40197","异裂峡鲃","","http://aims.fao.org/aos/agrovoc/c_40197","","",""
"c_40198","大鳞裂峡鲃","","http://aims.fao.org/aos/agrovoc/c_40198","","",""
"c_401b769c","Koelreuteria","","http://aims.fao.org/aos/agrovoc/c_401b769c","","",""
"c_402","安得拉邦","","http://aims.fao.org/aos/agrovoc/c_402","","",""
"c_40201","鳙","","http://aims.fao.org/aos/agrovoc/c_40201","","",""
"c_40203","细唇长背鲃","","http://aims.fao.org/aos/agrovoc/c_40203","","",""
"c_40204","Amblyrhynchichthys truncatus","","http://aims.fao.org/aos/agrovoc/c_40204","","",""
"c_40205","多鳞白鱼","","http://aims.fao.org/aos/agrovoc/c_40205","","",""
"c_40206","金体美鳊鱼","","http://aims.fao.org/aos/agrovoc/c_40206","","",""
"c_40207","哈氏纹唇鱼","","http://aims.fao.org/aos/agrovoc/c_40207","","",""
"c_40208","黑肋纹唇鱼","","http://aims.fao.org/aos/agrovoc/c_40208","","",""
"c_40209","斑点纹唇鱼","","http://aims.fao.org/aos/agrovoc/c_40209","","",""
"c_40210","Pogonichthys macrolepidotus","","http://aims.fao.org/aos/agrovoc/c_40210","","",""
"c_40211","湄公河原鲃","","http://aims.fao.org/aos/agrovoc/c_40211","","",""
"c_40212","Ptychocheilus grandis","","http://aims.fao.org/aos/agrovoc/c_40212","","",""
"c_40213","细波鱼","","http://aims.fao.org/aos/agrovoc/c_40213","","",""
"c_40214","Rasbora elanga","","http://aims.fao.org/aos/agrovoc/c_40214","","",""
"c_40215","异形波鱼","","http://aims.fao.org/aos/agrovoc/c_40215","","",""
"c_40216","波鱼","","http://aims.fao.org/aos/agrovoc/c_40216","","",""
"c_40217","Thynnichthys sandkhol","","http://aims.fao.org/aos/agrovoc/c_40217","","",""
"c_40218","Thynnichthys thynnoides","","http://aims.fao.org/aos/agrovoc/c_40218","","",""
"c_40219","似野结鱼","","http://aims.fao.org/aos/agrovoc/c_40219","","",""
"c_40220","黄鳍结鱼","","http://aims.fao.org/aos/agrovoc/c_40220","","",""
"c_40221","结鱼","","http://aims.fao.org/aos/agrovoc/c_40221","","",""
"c_40222","突吻结鱼","","http://aims.fao.org/aos/agrovoc/c_40222","","",""
"c_40223","中亚突吻鱼","","http://aims.fao.org/aos/agrovoc/c_40223","","",""
"c_40224","滇西低线鱲","","http://aims.fao.org/aos/agrovoc/c_40224","","",""
"c_40225","巴纳低线鱲","","http://aims.fao.org/aos/agrovoc/c_40225","","",""
"c_40226","博拉低线鱲","","http://aims.fao.org/aos/agrovoc/c_40226","","",""
"c_40227","印度低线鱲","","http://aims.fao.org/aos/agrovoc/c_40227","","",""
"c_40228","蒂莱低线鱲","","http://aims.fao.org/aos/agrovoc/c_40228","","",""
"c_40229","漫游低线鱲","","http://aims.fao.org/aos/agrovoc/c_40229","","",""
"c_40230","贝克氏低线鱲","","http://aims.fao.org/aos/agrovoc/c_40230","","",""
"c_40231","Barilius bendelisis","","http://aims.fao.org/aos/agrovoc/c_40231","","",""
"c_402319cd","胶质浮游动物","","http://aims.fao.org/aos/agrovoc/c_402319cd","","",""
"c_40232","尖头斑马鱼","","http://aims.fao.org/aos/agrovoc/c_40232","","",""
"c_40233","Notropis atherinoides","","http://aims.fao.org/aos/agrovoc/c_40233","","",""
"c_40234","Notropis bairdi","","http://aims.fao.org/aos/agrovoc/c_40234","","",""
"c_40235","Notropis boops","","http://aims.fao.org/aos/agrovoc/c_40235","","",""
"c_40236","Notropis dorsalis","","http://aims.fao.org/aos/agrovoc/c_40236","","",""
"c_40237","Notropis girardi","","http://aims.fao.org/aos/agrovoc/c_40237","","",""
"c_40238","Notropis heterodon","","http://aims.fao.org/aos/agrovoc/c_40238","","",""
"c_40239","Notropis heterolepis","","http://aims.fao.org/aos/agrovoc/c_40239","","",""
"c_4024","按国际水生动植物标准统计分类的种类组合","","http://aims.fao.org/aos/agrovoc/c_4024","","",""
"c_40240","Notropis hudsonius","","http://aims.fao.org/aos/agrovoc/c_40240","","",""
"c_40241","Notropis longirostris","","http://aims.fao.org/aos/agrovoc/c_40241","","",""
"c_40242","Notropis lutipinnis","","http://aims.fao.org/aos/agrovoc/c_40242","","",""
"c_40243","Notropis nubilus","","http://aims.fao.org/aos/agrovoc/c_40243","","",""
"c_40244","Notropis rubellus","","http://aims.fao.org/aos/agrovoc/c_40244","","",""
"c_40245","岩美洲鱥","","http://aims.fao.org/aos/agrovoc/c_40245","","",""
"c_40246","Notropis signipinnis","","http://aims.fao.org/aos/agrovoc/c_40246","","",""
"c_40247","Notropis stramineus","","http://aims.fao.org/aos/agrovoc/c_40247","","",""
"c_40248","Notropis texanus","","http://aims.fao.org/aos/agrovoc/c_40248","","",""
"c_40249","Notropis volucellus","","http://aims.fao.org/aos/agrovoc/c_40249","","",""
"c_4025","鲭鲨属","","http://aims.fao.org/aos/agrovoc/c_4025","","",""
"c_40250","唇䱻","","http://aims.fao.org/aos/agrovoc/c_40250","","",""
"c_40251","Rohtee ogilbii","","http://aims.fao.org/aos/agrovoc/c_40251","","",""
"c_40252","小鳍钝齿鱼","","http://aims.fao.org/aos/agrovoc/c_40252","","",""
"c_40253","Amblypharyngodon mola","","http://aims.fao.org/aos/agrovoc/c_40253","","",""
"c_40254","印度钝齿鱼","","http://aims.fao.org/aos/agrovoc/c_40254","","",""
"c_40255","银色新耙波拉鱼","","http://aims.fao.org/aos/agrovoc/c_40255","","",""
"c_40256","Acanthobrama lissneri","","http://aims.fao.org/aos/agrovoc/c_40256","","",""
"c_40257","Acanthobrama terraesanctae","","http://aims.fao.org/aos/agrovoc/c_40257","","",""
"c_40258","黑头软口鲦","","http://aims.fao.org/aos/agrovoc/c_40258","","",""
"c_40259","Acrossocheilus hexagonolepis","","http://aims.fao.org/aos/agrovoc/c_40259","","",""
"c_4026","意大利","","http://aims.fao.org/aos/agrovoc/c_4026","意大利共和国","",""
"c_40260","昏白鱼","","http://aims.fao.org/aos/agrovoc/c_40260","","",""
"c_40261","鳊","","http://aims.fao.org/aos/agrovoc/c_40261","","",""
"c_40262","赤眼鳟","","http://aims.fao.org/aos/agrovoc/c_40262","","",""
"c_40263","翘嘴鲌","","http://aims.fao.org/aos/agrovoc/c_40263","","",""
"c_40264","宽鳍鱲","","http://aims.fao.org/aos/agrovoc/c_40264","平颌鱲","",""
"c_40265","西班牙鱥","","http://aims.fao.org/aos/agrovoc/c_40265","","",""
"c_40266","登比墨头鱼","","http://aims.fao.org/aos/agrovoc/c_40266","","",""
"c_40267","约旦墨头鱼","","http://aims.fao.org/aos/agrovoc/c_40267","","",""
"c_40268","银色墨头鱼","","http://aims.fao.org/aos/agrovoc/c_40268","","",""
"c_40269","墨头鱼","","http://aims.fao.org/aos/agrovoc/c_40269","","",""
"c_4027","科特迪瓦","","http://aims.fao.org/aos/agrovoc/c_4027","象牙海岸共和国|象牙海岸","",""
"c_40270","马耶墨头鱼","","http://aims.fao.org/aos/agrovoc/c_40270","","",""
"c_40271","淡红墨头鱼","","http://aims.fao.org/aos/agrovoc/c_40271","","",""
"c_40272","蒂巴墨头鱼","","http://aims.fao.org/aos/agrovoc/c_40272","","",""
"c_40273","马口鱼","","http://aims.fao.org/aos/agrovoc/c_40273","马口鱲","",""
"c_40274","长吻似鮈","","http://aims.fao.org/aos/agrovoc/c_40274","","",""
"c_40275","Rhinichthys atratulus","","http://aims.fao.org/aos/agrovoc/c_40275","","",""
"c_40276","Rhinichthys cataractae","","http://aims.fao.org/aos/agrovoc/c_40276","","",""
"c_40277","Rhinichthys osculus","","http://aims.fao.org/aos/agrovoc/c_40277","","",""
"c_40278","Nocomis biguttatus","","http://aims.fao.org/aos/agrovoc/c_40278","","",""
"c_40279","Nocomis leptocephalus","","http://aims.fao.org/aos/agrovoc/c_40279","","",""
"c_4028","硬蜱属","","http://aims.fao.org/aos/agrovoc/c_4028","","",""
"c_40280","Nocomis micropogon","","http://aims.fao.org/aos/agrovoc/c_40280","","",""
"c_40281","Cyprinella alvarezdelvillari","","http://aims.fao.org/aos/agrovoc/c_40281","","",""
"c_40282","Cyprinella analostana","","http://aims.fao.org/aos/agrovoc/c_40282","","",""
"c_40283","Cyprinella callistia","","http://aims.fao.org/aos/agrovoc/c_40283","","",""
"c_40284","Cyprinella camura","","http://aims.fao.org/aos/agrovoc/c_40284","","",""
"c_40285","Cyprinella lutrensis","","http://aims.fao.org/aos/agrovoc/c_40285","","",""
"c_40286","Cyprinella proserpina","","http://aims.fao.org/aos/agrovoc/c_40286","","",""
"c_40287","Cyprinella spiloptera","","http://aims.fao.org/aos/agrovoc/c_40287","","",""
"c_40288","Cyprinella venusta","","http://aims.fao.org/aos/agrovoc/c_40288","","",""
"c_40289","Acheilognathus limbatus","","http://aims.fao.org/aos/agrovoc/c_40289","","",""
"c_40289828","动物油提取","","http://aims.fao.org/aos/agrovoc/c_40289828","","",""
"c_4029","长尾禾","","http://aims.fao.org/aos/agrovoc/c_4029","","",""
"c_40290","Acheilognathus melanogaster","","http://aims.fao.org/aos/agrovoc/c_40290","","",""
"c_40291","Acheilognathus rhombeus","","http://aims.fao.org/aos/agrovoc/c_40291","","",""
"c_40292","巨口鱊","","http://aims.fao.org/aos/agrovoc/c_40292","","",""
"c_40293","中华细鲫","","http://aims.fao.org/aos/agrovoc/c_40293","","",""
"c_40294","Hybognathus placitus","","http://aims.fao.org/aos/agrovoc/c_40294","","",""
"c_40295","比氏埃塞鱼","","http://aims.fao.org/aos/agrovoc/c_40295","","",""
"c_40296","德维尔斯圆吻鱥","","http://aims.fao.org/aos/agrovoc/c_40296","","",""
"c_40297","科罗拉多河圆吻鱥","","http://aims.fao.org/aos/agrovoc/c_40297","","",""
"c_40298","梭赤稍鱼","","http://aims.fao.org/aos/agrovoc/c_40298","","",""
"c_40299","文鳊","","http://aims.fao.org/aos/agrovoc/c_40299","","",""
"c_402d4b23","Scandix turgida","","http://aims.fao.org/aos/agrovoc/c_402d4b23","","",""
"c_402f242e","赤道潜流","","http://aims.fao.org/aos/agrovoc/c_402f242e","","",""
"c_403","安道尔","","http://aims.fao.org/aos/agrovoc/c_403","安道尔公国","",""
"c_4030","龙船花属","","http://aims.fao.org/aos/agrovoc/c_4030","","",""
"c_40300","Couesius plumbeus","","http://aims.fao.org/aos/agrovoc/c_40300","","",""
"c_40301","Semotilus atromaculatus","","http://aims.fao.org/aos/agrovoc/c_40301","","",""
"c_40302","欧飘鱼","","http://aims.fao.org/aos/agrovoc/c_40302","","",""
"c_40303","黑鳍鳈","","http://aims.fao.org/aos/agrovoc/c_40303","","",""
"c_40304","Typhlogarra widdowsoni","","http://aims.fao.org/aos/agrovoc/c_40304","","",""
"c_40305","唐鱼","","http://aims.fao.org/aos/agrovoc/c_40305","","",""
"c_40306","突吻曲口鱼","","http://aims.fao.org/aos/agrovoc/c_40306","","",""
"c_40307","稀鳞曲口鱼","","http://aims.fao.org/aos/agrovoc/c_40307","","",""
"c_40308","管臀鱼","","http://aims.fao.org/aos/agrovoc/c_40308","","",""
"c_40309","Orthodon microlepidotus","","http://aims.fao.org/aos/agrovoc/c_40309","","",""
"c_4031","蓝花楹属","","http://aims.fao.org/aos/agrovoc/c_4031","","",""
"c_40310","Lavinia exilicauda","","http://aims.fao.org/aos/agrovoc/c_40310","","",""
"c_40311","Plagopterus argentissimus","","http://aims.fao.org/aos/agrovoc/c_40311","","",""
"c_40312","阴河鱼","","http://aims.fao.org/aos/agrovoc/c_40312","","",""
"c_40313","Phenacobius catostomus","","http://aims.fao.org/aos/agrovoc/c_40313","","",""
"c_40314","巴氏真墨西哥鮈","","http://aims.fao.org/aos/agrovoc/c_40314","","",""
"c_40315","赤梢鱼","","http://aims.fao.org/aos/agrovoc/c_40315","","",""
"c_40316","Clinostomus elongatus","","http://aims.fao.org/aos/agrovoc/c_40316","","",""
"c_40317","黑鳍袋唇鱼","","http://aims.fao.org/aos/agrovoc/c_40317","","",""
"c_40318","Moroco steindachneri","","http://aims.fao.org/aos/agrovoc/c_40318","","",""
"c_40319","Mandibularca resinus","","http://aims.fao.org/aos/agrovoc/c_40319","","",""
"c_4032","豺","","http://aims.fao.org/aos/agrovoc/c_4032","","",""
"c_40320","卡拉白鱼","","http://aims.fao.org/aos/agrovoc/c_40320","","",""
"c_40321","Acanthorhodeus asmussii","","http://aims.fao.org/aos/agrovoc/c_40321","","",""
"c_40322","麦穗鱼","","http://aims.fao.org/aos/agrovoc/c_40322","","",""
"c_40323","贝氏孟加拉国鲮","","http://aims.fao.org/aos/agrovoc/c_40323","","",""
"c_40324","Barbichthys nitidus","","http://aims.fao.org/aos/agrovoc/c_40324","","",""
"c_40325","Barbodes altus","","http://aims.fao.org/aos/agrovoc/c_40325","","",""
"c_40326","Barbodes balleroides","","http://aims.fao.org/aos/agrovoc/c_40326","","",""
"c_40327","扁体四须鲃","","http://aims.fao.org/aos/agrovoc/c_40327","","",""
"c_40329","Acrocheilus alutaceus","","http://aims.fao.org/aos/agrovoc/c_40329","","",""
"c_4033","美洲虎","","http://aims.fao.org/aos/agrovoc/c_4033","","",""
"c_40330","䱗","","http://aims.fao.org/aos/agrovoc/c_40330","","",""
"c_40331","细拟四须鲃","","http://aims.fao.org/aos/agrovoc/c_40331","","",""
"c_403312f0","回声测深剖面","","http://aims.fao.org/aos/agrovoc/c_403312f0","","",""
"c_40332","德氏小髯鲃","","http://aims.fao.org/aos/agrovoc/c_40332","","",""
"c_40333","东京鱊","","http://aims.fao.org/aos/agrovoc/c_40333","","",""
"c_40334","琵湖鮈","","http://aims.fao.org/aos/agrovoc/c_40334","","",""
"c_40335","拟赤梢鱼","","http://aims.fao.org/aos/agrovoc/c_40335","","",""
"c_40336","白氏泰波鱼","","http://aims.fao.org/aos/agrovoc/c_40336","","",""
"c_40337","Caecobarbus geertsii","","http://aims.fao.org/aos/agrovoc/c_40337","","",""
"c_40338","Caecocypris basimi","","http://aims.fao.org/aos/agrovoc/c_40338","","",""
"c_40339","青鱼","","http://aims.fao.org/aos/agrovoc/c_40339","","",""
"c_4034","哈利斯科州","","http://aims.fao.org/aos/agrovoc/c_4034","","",""
"c_40340","Capoeta capoeta","","http://aims.fao.org/aos/agrovoc/c_40340","","",""
"c_40341","鹿斑二须鲃","","http://aims.fao.org/aos/agrovoc/c_40341","","",""
"c_40342","闪光美洲鱥","","http://aims.fao.org/aos/agrovoc/c_40342","","",""
"c_40343","角闪光美洲鱥","","http://aims.fao.org/aos/agrovoc/c_40343","","",""
"c_40344","Oregonichthys crameri","","http://aims.fao.org/aos/agrovoc/c_40344","","",""
"c_40345","暗色颌须鮈","","http://aims.fao.org/aos/agrovoc/c_40345","","",""
"c_40346","Gnathopogon elongatus","","http://aims.fao.org/aos/agrovoc/c_40346","","",""
"c_40347","团头鲂","","http://aims.fao.org/aos/agrovoc/c_40347","","",""
"c_40348","Mylocheilus caurinus","","http://aims.fao.org/aos/agrovoc/c_40348","","",""
"c_40349","Lepidomeda vittata","","http://aims.fao.org/aos/agrovoc/c_40349","","",""
"c_4035","牙买加","","http://aims.fao.org/aos/agrovoc/c_4035","","",""
"c_40350","斑重唇鱼","","http://aims.fao.org/aos/agrovoc/c_40350","","",""
"c_40351","锥吻叶须鱼","","http://aims.fao.org/aos/agrovoc/c_40351","锥吻重唇鱼","",""
"c_40352","黄河裸裂尻鱼","","http://aims.fao.org/aos/agrovoc/c_40352","","",""
"c_40353","Tiaroga cobitis","","http://aims.fao.org/aos/agrovoc/c_40353","","",""
"c_40356","Puntius javanicus","","http://aims.fao.org/aos/agrovoc/c_40356","","",""
"c_40357","Puntius binotatus","","http://aims.fao.org/aos/agrovoc/c_40357","","",""
"c_40358","Puntius amphibius","","http://aims.fao.org/aos/agrovoc/c_40358","","",""
"c_40359","Puntius arulius","","http://aims.fao.org/aos/agrovoc/c_40359","","",""
"c_4036","查谟-克什米尔","","http://aims.fao.org/aos/agrovoc/c_4036","查谟","",""
"c_40360","Puntius conchonius","","http://aims.fao.org/aos/agrovoc/c_40360","","",""
"c_40361","Puntius jerdoni","","http://aims.fao.org/aos/agrovoc/c_40361","","",""
"c_40362","Puntius filamentosus","","http://aims.fao.org/aos/agrovoc/c_40362","","",""
"c_40363","Puntius orphoides","","http://aims.fao.org/aos/agrovoc/c_40363","","",""
"c_40364","Puntius sarana","","http://aims.fao.org/aos/agrovoc/c_40364","","",""
"c_40365","斑尾小鲃","","http://aims.fao.org/aos/agrovoc/c_40365","","",""
"c_40366","Puntius tetrazona","","http://aims.fao.org/aos/agrovoc/c_40366","","",""
"c_40367","异斑小鲃","","http://aims.fao.org/aos/agrovoc/c_40367","","",""
"c_40369","长刺鳊","","http://aims.fao.org/aos/agrovoc/c_40369","","",""
"c_4037","果酱","","http://aims.fao.org/aos/agrovoc/c_4037","","",""
"c_40370","须鲫","","http://aims.fao.org/aos/agrovoc/c_40370","","",""
"c_40371","Cephalakompsus pachycheilus","","http://aims.fao.org/aos/agrovoc/c_40371","","",""
