code,label_fr,definition_fr,note,concept,all_alternative_fr
c_4240,bail,,,http://aims.fao.org/aos/agrovoc/c_4240,
c_42400,Serranus fasciatus,,,http://aims.fao.org/aos/agrovoc/c_42400,
c_42401,Serranus subligarius,,,http://aims.fao.org/aos/agrovoc/c_42401,
c_42403,Giganthias immaculatus,,,http://aims.fao.org/aos/agrovoc/c_42403,
c_42404,Grammistes sexlineatus,,,http://aims.fao.org/aos/agrovoc/c_42404,
c_42405,Grammistops ocellatus,,,http://aims.fao.org/aos/agrovoc/c_42405,
c_42406,Hemanthias aureorubens,,,http://aims.fao.org/aos/agrovoc/c_42406,
c_42407,Holanthias borbonius,,,http://aims.fao.org/aos/agrovoc/c_42407,
c_42408,Hypoplectrodes huntii,,,http://aims.fao.org/aos/agrovoc/c_42408,
c_42409,Jeboehlkia gladifer,,,http://aims.fao.org/aos/agrovoc/c_42409,
c_4241,cuir,,,http://aims.fao.org/aos/agrovoc/c_4241,
c_42410,Lepidoperca pulchella,,,http://aims.fao.org/aos/agrovoc/c_42410,
c_42411,Liopropoma africanum,,,http://aims.fao.org/aos/agrovoc/c_42411,
c_42412,Liopropoma eukrines,,,http://aims.fao.org/aos/agrovoc/c_42412,
c_42413,Luzonichthys earlei,,,http://aims.fao.org/aos/agrovoc/c_42413,
c_42414,Mirolabrichthys flavoguttatus,,,http://aims.fao.org/aos/agrovoc/c_42414,
c_42415,Anthias anthias,,,http://aims.fao.org/aos/agrovoc/c_42415,
c_42416,Centropristis striata,,,http://aims.fao.org/aos/agrovoc/c_42416,
c_42417,Alphestes afer,,,http://aims.fao.org/aos/agrovoc/c_42417,
c_42418,Alphestes multiguttatus,,,http://aims.fao.org/aos/agrovoc/c_42418,
c_42419,Othos dentex,,,http://aims.fao.org/aos/agrovoc/c_42419,
c_4242,industrie du cuir,,,http://aims.fao.org/aos/agrovoc/c_4242,
c_42420,Cephalopholis cruentata,,,http://aims.fao.org/aos/agrovoc/c_42420,
c_42421,Cephalopholis fulva,,,http://aims.fao.org/aos/agrovoc/c_42421,
c_42422,Cephalopholis argus,,,http://aims.fao.org/aos/agrovoc/c_42422,
c_42423,Cephalopholis sonnerati,,,http://aims.fao.org/aos/agrovoc/c_42423,
c_42424,Cephalopholis taeniops,,,http://aims.fao.org/aos/agrovoc/c_42424,
c_42425,Cephalopholis nigri,,,http://aims.fao.org/aos/agrovoc/c_42425,
c_42426,Cephalopholis cyanostigma,,,http://aims.fao.org/aos/agrovoc/c_42426,
c_42427,Cephalopholis hemistiktos,,,http://aims.fao.org/aos/agrovoc/c_42427,
c_42428,Cephalopholis microprion,,,http://aims.fao.org/aos/agrovoc/c_42428,
c_42429,Cephalopholis miniata,,,http://aims.fao.org/aos/agrovoc/c_42429,
c_4243,feuille,,,http://aims.fao.org/aos/agrovoc/c_4243,
c_42430,Cephalopholis sexmaculata,,,http://aims.fao.org/aos/agrovoc/c_42430,
c_42431,Cromileptes altivelis,,,http://aims.fao.org/aos/agrovoc/c_42431,
c_42432,Odontanthias flagris,,,http://aims.fao.org/aos/agrovoc/c_42432,
c_42433,Dermatolepis dermatolepis,,,http://aims.fao.org/aos/agrovoc/c_42433,
c_42434,Diplectrum formosum,,,http://aims.fao.org/aos/agrovoc/c_42434,
c_42435,Diplectrum macropoma,,,http://aims.fao.org/aos/agrovoc/c_42435,
c_42436,Diplectrum maximum,,,http://aims.fao.org/aos/agrovoc/c_42436,
c_42437,Diplectrum pacificum,,,http://aims.fao.org/aos/agrovoc/c_42437,
c_42438,Diplectrum radiale,,,http://aims.fao.org/aos/agrovoc/c_42438,
c_42439,Dules auriga,,,http://aims.fao.org/aos/agrovoc/c_42439,
c_4244,Liban,,,http://aims.fao.org/aos/agrovoc/c_4244,République libanaise
c_42440,Planctanthias longifilis,,,http://aims.fao.org/aos/agrovoc/c_42440,
c_42441,Gonioplectrus hispanus,,,http://aims.fao.org/aos/agrovoc/c_42441,
c_42442,Paranthias furcifer,,,http://aims.fao.org/aos/agrovoc/c_42442,
c_42443,Plectropomus maculatus,,,http://aims.fao.org/aos/agrovoc/c_42443,
c_42444,Plectropomus areolatus,,,http://aims.fao.org/aos/agrovoc/c_42444,
c_42445,Plectropomus laevis,,,http://aims.fao.org/aos/agrovoc/c_42445,
c_42446,Plectropomus leopardus,,,http://aims.fao.org/aos/agrovoc/c_42446,
c_42447,Plectropomus pessuliferus,,,http://aims.fao.org/aos/agrovoc/c_42447,
c_42448,Plectropomus punctatus,,,http://aims.fao.org/aos/agrovoc/c_42448,
c_42449,Rypticus saponaceus,,,http://aims.fao.org/aos/agrovoc/c_42449,
c_42450,Pronotogrammus eos,,,http://aims.fao.org/aos/agrovoc/c_42450,
c_42451,Pseudanthias bimaculatus,,,http://aims.fao.org/aos/agrovoc/c_42451,
c_42452,Pseudanthias fasciata,,,http://aims.fao.org/aos/agrovoc/c_42452,
c_42453,Pseudanthias parvirostris,,,http://aims.fao.org/aos/agrovoc/c_42453,
c_42454,Pseudanthias squamipinnis,,,http://aims.fao.org/aos/agrovoc/c_42454,
c_42455,Rabaulichthys altipinnis,,,http://aims.fao.org/aos/agrovoc/c_42455,
c_42456,Rainfordia opercularis,,,http://aims.fao.org/aos/agrovoc/c_42456,
c_42457,Sacura boulengeri,,,http://aims.fao.org/aos/agrovoc/c_42457,
c_42458,Saloptia powelli,,,http://aims.fao.org/aos/agrovoc/c_42458,
c_42459,Schultzea beta,,,http://aims.fao.org/aos/agrovoc/c_42459,
c_4246,lecithine,,,http://aims.fao.org/aos/agrovoc/c_4246,phosphatidylcholine
c_42460,Selenanthias analis,,,http://aims.fao.org/aos/agrovoc/c_42460,
c_42461,Serraniculus pumilio,,,http://aims.fao.org/aos/agrovoc/c_42461,
c_42462,Serranocirrhitus latus,,,http://aims.fao.org/aos/agrovoc/c_42462,
c_42463,Triso dermopterus,,,http://aims.fao.org/aos/agrovoc/c_42463,
c_42464,Tosana niwae,,,http://aims.fao.org/aos/agrovoc/c_42464,
c_42465,Acanthistius brasilianus,,,http://aims.fao.org/aos/agrovoc/c_42465,
c_42466,Tosanoides filamentosus,,,http://aims.fao.org/aos/agrovoc/c_42466,
c_42467,Hypoplectrus chlorurus,,,http://aims.fao.org/aos/agrovoc/c_42467,
c_42468,Hypoplectrus unicolor,,,http://aims.fao.org/aos/agrovoc/c_42468,
c_42469,Hypoplectrus nigricans,,,http://aims.fao.org/aos/agrovoc/c_42469,
c_4247,Lecythidaceae,,,http://aims.fao.org/aos/agrovoc/c_4247,
c_42470,Nemanthias carberryi,,,http://aims.fao.org/aos/agrovoc/c_42470,
c_42471,Pogonoperca punctata,,,http://aims.fao.org/aos/agrovoc/c_42471,
c_42472,Niphon spinosus,,,http://aims.fao.org/aos/agrovoc/c_42472,
c_42473,Trachypoma macracanthus,,,http://aims.fao.org/aos/agrovoc/c_42473,
c_42474,Paralabrax nebulifer,,,http://aims.fao.org/aos/agrovoc/c_42474,
c_42475,Paralabrax maculatofasciatus,,,http://aims.fao.org/aos/agrovoc/c_42475,
c_42476,Paralabrax clathratus,,,http://aims.fao.org/aos/agrovoc/c_42476,
c_42477,Paralabrax albomaculatus,,,http://aims.fao.org/aos/agrovoc/c_42477,
c_42478,Paralabrax humeralis,,,http://aims.fao.org/aos/agrovoc/c_42478,
c_42479,Pseudogramma gregoryi,,,http://aims.fao.org/aos/agrovoc/c_42479,
c_4248,Lecythis,,,http://aims.fao.org/aos/agrovoc/c_4248,
c_42480,Plectranthias altipinnatus,,,http://aims.fao.org/aos/agrovoc/c_42480,
c_42481,Gracila albomarginata,,,http://aims.fao.org/aos/agrovoc/c_42481,
c_42482,Variola louti,,,http://aims.fao.org/aos/agrovoc/c_42482,
c_42483,Serranidae (17002XXXXX),,,http://aims.fao.org/aos/agrovoc/c_42483,
c_42484,Glaucosomatidae,,,http://aims.fao.org/aos/agrovoc/c_42484,
c_42485,Glaucosoma hebraicum,,,http://aims.fao.org/aos/agrovoc/c_42485,
c_42486,Glaucosoma scapulare,,,http://aims.fao.org/aos/agrovoc/c_42486,
c_42487,Terapontidae,,,http://aims.fao.org/aos/agrovoc/c_42487,
c_42488,Amniataba affinis,,,http://aims.fao.org/aos/agrovoc/c_42488,
c_42489,Hannia greenwayi,,,http://aims.fao.org/aos/agrovoc/c_42489,
c_4249,Hirudinea,,,http://aims.fao.org/aos/agrovoc/c_4249,
c_42490,Hephaestus fuliginosus,,,http://aims.fao.org/aos/agrovoc/c_42490,
c_42491,Lagusia micracanthus,,,http://aims.fao.org/aos/agrovoc/c_42491,
c_42492,Leiopotherapon aheneus,,,http://aims.fao.org/aos/agrovoc/c_42492,
c_42493,Mesopristes argenteus,,,http://aims.fao.org/aos/agrovoc/c_42493,
c_42494,Pelsartia humeralis,,,http://aims.fao.org/aos/agrovoc/c_42494,
c_42495,Pingalla lorentzi,,,http://aims.fao.org/aos/agrovoc/c_42495,
c_42496,Rhynchopelates oxyrhynchus,,,http://aims.fao.org/aos/agrovoc/c_42496,
c_42497,Scortum parviceps,,,http://aims.fao.org/aos/agrovoc/c_42497,
c_42498,Syncomistes kimberleyensis,,,http://aims.fao.org/aos/agrovoc/c_42498,
c_42499,Variichthys jamoerensis,,,http://aims.fao.org/aos/agrovoc/c_42499,
c_4249e35d,Koeleria nitidula,,,http://aims.fao.org/aos/agrovoc/c_4249e35d,
c_424c1a05,topologie,,,http://aims.fao.org/aos/agrovoc/c_424c1a05,
c_425,stade de développement animal,,,http://aims.fao.org/aos/agrovoc/c_425,
c_4250,Leersia,,,http://aims.fao.org/aos/agrovoc/c_4250,
c_42501,Terapon jarbua,,,http://aims.fao.org/aos/agrovoc/c_42501,
c_42502,Terapon puta,,,http://aims.fao.org/aos/agrovoc/c_42502,
c_42503,Terapon theraps,,,http://aims.fao.org/aos/agrovoc/c_42503,
c_42505,Pelates quadrilineatus,,,http://aims.fao.org/aos/agrovoc/c_42505,
c_42506,Bidyanus bidyanus,,,http://aims.fao.org/aos/agrovoc/c_42506,
c_42507,Terapontidae (17004XXXXX),,,http://aims.fao.org/aos/agrovoc/c_42507,
c_42508,Polyprionidae,,,http://aims.fao.org/aos/agrovoc/c_42508,
c_425097f1,structures en béton,,,http://aims.fao.org/aos/agrovoc/c_425097f1,
c_4251,Îles Leeward,,,http://aims.fao.org/aos/agrovoc/c_4251,
c_42510,Polyprion americanus,,,http://aims.fao.org/aos/agrovoc/c_42510,
c_42511,Polyprion oxygeneios,,,http://aims.fao.org/aos/agrovoc/c_42511,
c_42511d51,marégraphe,,,http://aims.fao.org/aos/agrovoc/c_42511d51,
c_42513,Stereolepis doederleini,,,http://aims.fao.org/aos/agrovoc/c_42513,
c_42514,Stereolepis gigas,,,http://aims.fao.org/aos/agrovoc/c_42514,
c_42515,Moronidae,,,http://aims.fao.org/aos/agrovoc/c_42515,
c_42517,Morone saxatilis,,,http://aims.fao.org/aos/agrovoc/c_42517,
c_42518,Morone americana,,,http://aims.fao.org/aos/agrovoc/c_42518,
c_42519,Morone chrysops,,,http://aims.fao.org/aos/agrovoc/c_42519,
c_42523,Dicentrarchus punctatus,,,http://aims.fao.org/aos/agrovoc/c_42523,
c_42526,Plesiopidae,,,http://aims.fao.org/aos/agrovoc/c_42526,
c_42527,Acanthoclinus fuscus,,,http://aims.fao.org/aos/agrovoc/c_42527,
c_42528,Acanthoplesiops hiatti,,,http://aims.fao.org/aos/agrovoc/c_42528,
c_42529,Assessor flavissimus,,,http://aims.fao.org/aos/agrovoc/c_42529,
c_4253,législation,,,http://aims.fao.org/aos/agrovoc/c_4253,loi|décret
c_42530,Beliops xanthokrossos,,,http://aims.fao.org/aos/agrovoc/c_42530,
c_42531,Belonepterygion fasciolatum,,,http://aims.fao.org/aos/agrovoc/c_42531,
c_42532,Calloplesiops altivelis,,,http://aims.fao.org/aos/agrovoc/c_42532,
c_42533,Fraudella carassiops,,,http://aims.fao.org/aos/agrovoc/c_42533,
c_42534,Paraplesiops bleekeri,,,http://aims.fao.org/aos/agrovoc/c_42534,
c_42535,Steeneichthys plesiopsus,,,http://aims.fao.org/aos/agrovoc/c_42535,
c_42536,Trachinops brauni,,,http://aims.fao.org/aos/agrovoc/c_42536,
c_42537,Percichthyidae,,,http://aims.fao.org/aos/agrovoc/c_42537,
c_42538,Bathysphyraenops simplex,,,http://aims.fao.org/aos/agrovoc/c_42538,
c_42539,Bostockia porosa,,,http://aims.fao.org/aos/agrovoc/c_42539,
c_4254,jarret,,,http://aims.fao.org/aos/agrovoc/c_4254,
c_42540,Coreoperca kawamebari,,,http://aims.fao.org/aos/agrovoc/c_42540,
c_42541,Edelia vittata,,,http://aims.fao.org/aos/agrovoc/c_42541,
c_42542,Gadopsis bispinosus,,,http://aims.fao.org/aos/agrovoc/c_42542,
c_42543,Howella brodiei,,,http://aims.fao.org/aos/agrovoc/c_42543,
c_42544,Nannatherina balstoni,,,http://aims.fao.org/aos/agrovoc/c_42544,
c_42545,Nannoperca oxleyana,,,http://aims.fao.org/aos/agrovoc/c_42545,
c_42546,Percichthys melanops,,,http://aims.fao.org/aos/agrovoc/c_42546,
c_42547,Percichthys trucha,,,http://aims.fao.org/aos/agrovoc/c_42547,
c_42548,Maccullochella peelii,,,http://aims.fao.org/aos/agrovoc/c_42548,
c_42549,Maccullochella macquariensis,,,http://aims.fao.org/aos/agrovoc/c_42549,
c_4255,légumineuse,,"Les légumineuses sont considérées comme des légumes si elles sont consommées à l’état frais – par exemple, les petits pois (Pisum sativum) –, ou à l’état de germe – par exemple, le haricot mung (Vigna radiata) et le soja (Glycine max) –, mais elles ne le sont pas si elles sont cultivées pour leurs graines sèches (gousses) – par exemple, les lentilles (Lens culinaris).",http://aims.fao.org/aos/agrovoc/c_4255,
c_42550,Maccullochella ikei,,,http://aims.fao.org/aos/agrovoc/c_42550,
c_42551,Percilia gillissi,,,http://aims.fao.org/aos/agrovoc/c_42551,
c_42552,Lateolabrax japonicus,,,http://aims.fao.org/aos/agrovoc/c_42552,
c_42553,Siniperca chuatsi,,,http://aims.fao.org/aos/agrovoc/c_42553,
c_42554,Macquaria australasica,,,http://aims.fao.org/aos/agrovoc/c_42554,
c_42555,Macquaria ambigua,,,http://aims.fao.org/aos/agrovoc/c_42555,
c_42556,Kuhliidae,,,http://aims.fao.org/aos/agrovoc/c_42556,
c_42557,Kuhlia sandvicensis,,,http://aims.fao.org/aos/agrovoc/c_42557,
c_42558,Centrarchidae,,,http://aims.fao.org/aos/agrovoc/c_42558,
c_42559,Acantharchus pomotis,,,http://aims.fao.org/aos/agrovoc/c_42559,
c_4255bf2b,néoténie,,,http://aims.fao.org/aos/agrovoc/c_4255bf2b,
c_4256,Fabaceae,,,http://aims.fao.org/aos/agrovoc/c_4256,Leguminosae
c_42560,Centrarchus macropterus,,,http://aims.fao.org/aos/agrovoc/c_42560,
c_42561,Lepomis gibbosus,,,http://aims.fao.org/aos/agrovoc/c_42561,
c_42563,Micropterus dolomieui,,,http://aims.fao.org/aos/agrovoc/c_42563,
c_42565,Micropterus punctulatus,,,http://aims.fao.org/aos/agrovoc/c_42565,
c_42566,Ambloplites rupestris,,,http://aims.fao.org/aos/agrovoc/c_42566,
c_42567,Pomoxis annularis,,,http://aims.fao.org/aos/agrovoc/c_42567,
c_42568,Pomoxis nigromaculatus,,,http://aims.fao.org/aos/agrovoc/c_42568,
c_42569,Archoplites interruptus,,,http://aims.fao.org/aos/agrovoc/c_42569,
c_42570,Enneacanthus chaetodon,,,http://aims.fao.org/aos/agrovoc/c_42570,
c_42571,Priacanthidae,,,http://aims.fao.org/aos/agrovoc/c_42571,
c_42572,Heteropriacanthus cruentatus,,,http://aims.fao.org/aos/agrovoc/c_42572,
c_42573,Pristigenys meyeri,,,http://aims.fao.org/aos/agrovoc/c_42573,
c_42575,Priacanthus tayenus,,,http://aims.fao.org/aos/agrovoc/c_42575,
c_42576,Priacanthus arenatus,,,http://aims.fao.org/aos/agrovoc/c_42576,
c_42577,Priacanthus macracanthus,,,http://aims.fao.org/aos/agrovoc/c_42577,
c_42579,Cookeolus japonicus,,,http://aims.fao.org/aos/agrovoc/c_42579,
c_42580,Priacanthidae (17011XXXXX),,,http://aims.fao.org/aos/agrovoc/c_42580,
c_42581,Apogonidae,,,http://aims.fao.org/aos/agrovoc/c_42581,
c_42582,Apogon fasciatus,,,http://aims.fao.org/aos/agrovoc/c_42582,
c_42583,Apogon semilineatus,,,http://aims.fao.org/aos/agrovoc/c_42583,
c_42584,Apogonichthys perdix,,,http://aims.fao.org/aos/agrovoc/c_42584,
c_42585,Archamia zosterophora,,,http://aims.fao.org/aos/agrovoc/c_42585,
c_42586,Astrapogon alutus,,,http://aims.fao.org/aos/agrovoc/c_42586,
c_42587,Cheilodipterus alleni,,,http://aims.fao.org/aos/agrovoc/c_42587,
c_42588,Coranthus polyacanthus,,,http://aims.fao.org/aos/agrovoc/c_42588,
c_42589,Foa brachygramma,,,http://aims.fao.org/aos/agrovoc/c_42589,
c_4259,citron,,,http://aims.fao.org/aos/agrovoc/c_4259,
c_42590,Fowleria aurita,,,http://aims.fao.org/aos/agrovoc/c_42590,
c_42591,Glossamia gjellerupi,,,http://aims.fao.org/aos/agrovoc/c_42591,
c_42592,Gymnapogon africanus,,,http://aims.fao.org/aos/agrovoc/c_42592,
c_42593,Holapogon maximus,,,http://aims.fao.org/aos/agrovoc/c_42593,
c_42594,Lachneratus phasmaticus,,,http://aims.fao.org/aos/agrovoc/c_42594,
c_42595,Mionorus bombonensis,,,http://aims.fao.org/aos/agrovoc/c_42595,
c_42596,Neamia octospina,,,http://aims.fao.org/aos/agrovoc/c_42596,
c_42597,Phaeoptyx conklini,,,http://aims.fao.org/aos/agrovoc/c_42597,
c_42598,Pseudamia zonata,,,http://aims.fao.org/aos/agrovoc/c_42598,
c_42599,Pseudamiops gracilicauda,,,http://aims.fao.org/aos/agrovoc/c_42599,
c_425dde3f,Cephalaria syriaca,,,http://aims.fao.org/aos/agrovoc/c_425dde3f,
c_426,maladie des animaux,,,http://aims.fao.org/aos/agrovoc/c_426,
c_4260,longueur,,,http://aims.fao.org/aos/agrovoc/c_4260,
c_42600,Pterapogon kauderni,,,http://aims.fao.org/aos/agrovoc/c_42600,
c_42601,Rhabdamia gracilis,,,http://aims.fao.org/aos/agrovoc/c_42601,
c_42602,Siphamia versicolor,,,http://aims.fao.org/aos/agrovoc/c_42602,
c_42603,Sphaeramia nematoptera,,,http://aims.fao.org/aos/agrovoc/c_42603,
c_42604,Vincentia chrysura,,,http://aims.fao.org/aos/agrovoc/c_42604,
c_42605,Apogonidae (17012XXXXX),,,http://aims.fao.org/aos/agrovoc/c_42605,
c_42606,Acropomatidae,,,http://aims.fao.org/aos/agrovoc/c_42606,
c_42607,Acropoma hanedai,,,http://aims.fao.org/aos/agrovoc/c_42607,
c_42608,Apogonops anomalus,,,http://aims.fao.org/aos/agrovoc/c_42608,
c_42609,Doederleinia berycoides,,,http://aims.fao.org/aos/agrovoc/c_42609,
c_4261,Lens culinaris,,,http://aims.fao.org/aos/agrovoc/c_4261,Ervum lens|Lens esculenta
c_42610,Malakichthys wakiyae,,,http://aims.fao.org/aos/agrovoc/c_42610,
c_42611,Neoscombrops cynodon,,,http://aims.fao.org/aos/agrovoc/c_42611,
c_42612,Pseudohowella intermedia,,,http://aims.fao.org/aos/agrovoc/c_42612,
c_42614,Synagrops japonicus,,,http://aims.fao.org/aos/agrovoc/c_42614,
c_42616,Verilus sordidus,,,http://aims.fao.org/aos/agrovoc/c_42616,
c_42617,Acropomatidae (17013XXXXX),,,http://aims.fao.org/aos/agrovoc/c_42617,
c_42618,Percidae,,,http://aims.fao.org/aos/agrovoc/c_42618,
c_4261a868,Phyllonorycter gerasimowi,,,http://aims.fao.org/aos/agrovoc/c_4261a868,
c_4262,Lentinus,,,http://aims.fao.org/aos/agrovoc/c_4262,
c_42620,Perca flavescens,,,http://aims.fao.org/aos/agrovoc/c_42620,
c_42621,Perca schrenkii,,,http://aims.fao.org/aos/agrovoc/c_42621,
c_42622,Ammocrypta clara,,,http://aims.fao.org/aos/agrovoc/c_42622,
c_4262243d,traitement du signal génomique,,,http://aims.fao.org/aos/agrovoc/c_4262243d,
c_42623,Ammocrypta pellucida,,,http://aims.fao.org/aos/agrovoc/c_42623,
c_42624,Romanichthys valsanicola,,,http://aims.fao.org/aos/agrovoc/c_42624,
c_42625,Percarina demidoffi,,,http://aims.fao.org/aos/agrovoc/c_42625,
c_42627,Stizostedion vitreum,,,http://aims.fao.org/aos/agrovoc/c_42627,
c_42628,Stizostedion canadense,,,http://aims.fao.org/aos/agrovoc/c_42628,
c_42629,Stizostedion lucioperca,,,http://aims.fao.org/aos/agrovoc/c_42629,
c_4263,lentivirus,,,http://aims.fao.org/aos/agrovoc/c_4263,Lentivirinae
c_42631,Gymnocephalus cernuus,,,http://aims.fao.org/aos/agrovoc/c_42631,
c_42632,Gymnocephalus acerinus,,,http://aims.fao.org/aos/agrovoc/c_42632,
c_42633,Gymnocephalus baloni,,,http://aims.fao.org/aos/agrovoc/c_42633,
c_42634,Gymnocephalus schraetser,,,http://aims.fao.org/aos/agrovoc/c_42634,
c_42635,Etheostoma blennioides,,,http://aims.fao.org/aos/agrovoc/c_42635,
c_42636,Etheostoma caeruleum,,,http://aims.fao.org/aos/agrovoc/c_42636,
c_42637,Etheostoma flabellare,,,http://aims.fao.org/aos/agrovoc/c_42637,
c_42638,Etheostoma pottsii,,,http://aims.fao.org/aos/agrovoc/c_42638,
c_42639,Percina caprodes,,,http://aims.fao.org/aos/agrovoc/c_42639,
c_4264,léopard,,,http://aims.fao.org/aos/agrovoc/c_4264,
c_42640,Zingel zingel,,,http://aims.fao.org/aos/agrovoc/c_42640,
c_42641,Sander volgensis,,,http://aims.fao.org/aos/agrovoc/c_42641,
c_42642,Sillaginidae,,,http://aims.fao.org/aos/agrovoc/c_42642,
c_42643,Sillaginodes punctata,,,http://aims.fao.org/aos/agrovoc/c_42643,
c_42644,Sillaginopsis panijus,,,http://aims.fao.org/aos/agrovoc/c_42644,
c_42645,Sillago maculata,,,http://aims.fao.org/aos/agrovoc/c_42645,
c_42646,Sillago sihama,,,http://aims.fao.org/aos/agrovoc/c_42646,
c_42647,Sillago ciliata,,,http://aims.fao.org/aos/agrovoc/c_42647,
c_42648,Sillago flindersi,,,http://aims.fao.org/aos/agrovoc/c_42648,
c_42649,Sillaginidae (17015XXXXX),,,http://aims.fao.org/aos/agrovoc/c_42649,
c_4264f3ca,roche ignée,,,http://aims.fao.org/aos/agrovoc/c_4264f3ca,
c_4265,Lepidium,,,http://aims.fao.org/aos/agrovoc/c_4265,
c_42650,Branchiostegidae,,,http://aims.fao.org/aos/agrovoc/c_42650,
c_42651,Caulolatilus affinis,,,http://aims.fao.org/aos/agrovoc/c_42651,
c_42652,Caulolatilus microps,,,http://aims.fao.org/aos/agrovoc/c_42652,
c_42653,Caulolatilus princeps,,,http://aims.fao.org/aos/agrovoc/c_42653,
c_42654,Caulolatilus chrysops,,,http://aims.fao.org/aos/agrovoc/c_42654,
c_42655,Branchiostegus japonicus,,,http://aims.fao.org/aos/agrovoc/c_42655,
c_42656,Lopholatilus villarii,,,http://aims.fao.org/aos/agrovoc/c_42656,
c_42657,Lopholatilus chamaeleonticeps,,,http://aims.fao.org/aos/agrovoc/c_42657,
c_42658,Branchiostegidae (17016XXXXX),,,http://aims.fao.org/aos/agrovoc/c_42658,
c_42659,Malacanthidae,,,http://aims.fao.org/aos/agrovoc/c_42659,
c_4266,Lepidium meyenii,,,http://aims.fao.org/aos/agrovoc/c_4266,
c_42660,Hoplolatilus chlupatyi,,,http://aims.fao.org/aos/agrovoc/c_42660,
c_42661,Hoplolatilus starcki,,,http://aims.fao.org/aos/agrovoc/c_42661,
c_42662,Malacanthus brevirostris,,,http://aims.fao.org/aos/agrovoc/c_42662,
c_42663,Pseudochromidae,,,http://aims.fao.org/aos/agrovoc/c_42663,
c_42664,Anisochromis kenyae,,,http://aims.fao.org/aos/agrovoc/c_42664,
c_42665,Blennodesmus scapularis,,,http://aims.fao.org/aos/agrovoc/c_42665,
c_42666,Chlidichthys bibulus,,,http://aims.fao.org/aos/agrovoc/c_42666,
c_42667,Congrogadus amplimaculatus,,,http://aims.fao.org/aos/agrovoc/c_42667,
c_42668,Cypho purpurascens,,,http://aims.fao.org/aos/agrovoc/c_42668,
c_42669,Halidesmus coccus,,,http://aims.fao.org/aos/agrovoc/c_42669,
c_4267,Lepidium sativum,,,http://aims.fao.org/aos/agrovoc/c_4267,
c_42670,Halimuraena hexagonata,,,http://aims.fao.org/aos/agrovoc/c_42670,
c_42671,Halimuraenoides isostigma,,,http://aims.fao.org/aos/agrovoc/c_42671,
c_42672,Haliophis aethiopus,,,http://aims.fao.org/aos/agrovoc/c_42672,
c_42673,Labracinus cyclophthalmus,,,http://aims.fao.org/aos/agrovoc/c_42673,
c_42674,Natalichthys leptus,,,http://aims.fao.org/aos/agrovoc/c_42674,
c_42675,Pseudochromis aldabraensis,,,http://aims.fao.org/aos/agrovoc/c_42675,
