code,label_es,definition_es,note,concept,all_alternative_es
c_47226,Schizophrys aspera,,,http://aims.fao.org/aos/agrovoc/c_47226,
c_47227,Schizophrys dama,,,http://aims.fao.org/aos/agrovoc/c_47227,
c_47229,Chionoecetes opilio,,,http://aims.fao.org/aos/agrovoc/c_47229,
c_4723,Melinis,,,http://aims.fao.org/aos/agrovoc/c_4723,
c_47230,Chionoecetes bairdi,,,http://aims.fao.org/aos/agrovoc/c_47230,
c_47232,Jacquinotia edwardsii,,,http://aims.fao.org/aos/agrovoc/c_47232,
c_47233,Atelecyclidae,,,http://aims.fao.org/aos/agrovoc/c_47233,
c_47234,Erimacrus isenbeckii,,,http://aims.fao.org/aos/agrovoc/c_47234,
c_47235,Geryonidae,,,http://aims.fao.org/aos/agrovoc/c_47235,
c_47236,Chaceon eldorado,,,http://aims.fao.org/aos/agrovoc/c_47236,
c_47237,Chaceon maritae,,,http://aims.fao.org/aos/agrovoc/c_47237,
c_47238,Chaceon macphersoni,,,http://aims.fao.org/aos/agrovoc/c_47238,
c_47239,Chaceon bicolor,,,http://aims.fao.org/aos/agrovoc/c_47239,
c_4724,Melinis minutiflora,,,http://aims.fao.org/aos/agrovoc/c_4724,Sebo de flandes|Yaragua de colombia|Yaragua falso|Yaragua peluda|Yaragua uribe|Zacate calinguero|Zacate gordura|Hierba gordura|Pasto calinguero|Pasto gordura|Pasto melinida|Hierba de melado
c_47240,Chaceon granulatus,,,http://aims.fao.org/aos/agrovoc/c_47240,
c_47241,Chaceon australis,,,http://aims.fao.org/aos/agrovoc/c_47241,
c_47242,Chaceon karubar,,,http://aims.fao.org/aos/agrovoc/c_47242,
c_47243,Chaceon poupini,,,http://aims.fao.org/aos/agrovoc/c_47243,
c_47244,Chaceon affinis,,,http://aims.fao.org/aos/agrovoc/c_47244,
c_47246,Geryon quinquedens,,,http://aims.fao.org/aos/agrovoc/c_47246,
c_47247,Geryon longipes,,,http://aims.fao.org/aos/agrovoc/c_47247,
c_47249,Geryonidae (23143XXXXX),,,http://aims.fao.org/aos/agrovoc/c_47249,
c_47250,Brachyura (231XXXXXXX),,,http://aims.fao.org/aos/agrovoc/c_47250,
c_47251,Crustacea miscellanea,,,http://aims.fao.org/aos/agrovoc/c_47251,
c_47252,Crustacea (299XXXXXXX011),,,http://aims.fao.org/aos/agrovoc/c_47252,
c_47253,Crustacea (299XXXXXXX013),,,http://aims.fao.org/aos/agrovoc/c_47253,
c_47256,Chaetodermatidae,,,http://aims.fao.org/aos/agrovoc/c_47256,
c_47257,Chatoderma argenteum,,,http://aims.fao.org/aos/agrovoc/c_47257,
c_47258,Prochaetodermatidae,,,http://aims.fao.org/aos/agrovoc/c_47258,
c_47259,Prochaetoderma californicum,,,http://aims.fao.org/aos/agrovoc/c_47259,
c_47260,Dondersiidae,,,http://aims.fao.org/aos/agrovoc/c_47260,
c_47261,Dondersia californica,,,http://aims.fao.org/aos/agrovoc/c_47261,
c_47263,Chitonidae,,,http://aims.fao.org/aos/agrovoc/c_47263,
c_47264,Chiton articulatus,,,http://aims.fao.org/aos/agrovoc/c_47264,
c_47265,Chiton stokesii,,,http://aims.fao.org/aos/agrovoc/c_47265,
c_47266,Acanthopleura granulata,,,http://aims.fao.org/aos/agrovoc/c_47266,
c_47267,Tonicia schrammi,,,http://aims.fao.org/aos/agrovoc/c_47267,
c_47268,Ischnochitonidae,,,http://aims.fao.org/aos/agrovoc/c_47268,
c_47269,Tonicella rubra,,,http://aims.fao.org/aos/agrovoc/c_47269,
c_4727,Melocanna,,,http://aims.fao.org/aos/agrovoc/c_4727,
c_47270,Callistochiton portobelensis,,,http://aims.fao.org/aos/agrovoc/c_47270,
c_47271,Ischnochiton boogi,,,http://aims.fao.org/aos/agrovoc/c_47271,
c_47272,Hanleyidae,,,http://aims.fao.org/aos/agrovoc/c_47272,
c_47273,Hanleya hanleyi,,,http://aims.fao.org/aos/agrovoc/c_47273,
c_47274,Chaetopleuridae,,,http://aims.fao.org/aos/agrovoc/c_47274,
c_47275,Chaetopleura apiculata,,,http://aims.fao.org/aos/agrovoc/c_47275,
c_47276,Mopaliidae,,,http://aims.fao.org/aos/agrovoc/c_47276,
c_47277,Ceratozona squalida,,,http://aims.fao.org/aos/agrovoc/c_47277,
c_47278,Placiphorella pacifica,,,http://aims.fao.org/aos/agrovoc/c_47278,
c_47279,Acanthochitonidae,,,http://aims.fao.org/aos/agrovoc/c_47279,
c_4728,Melocanna baccífera,,,http://aims.fao.org/aos/agrovoc/c_4728,
c_47280,Acanthochitona andersoni,,,http://aims.fao.org/aos/agrovoc/c_47280,
c_47282,Dentaliidae,,,http://aims.fao.org/aos/agrovoc/c_47282,
c_47283,Antalis entale,,,http://aims.fao.org/aos/agrovoc/c_47283,
c_47284,Dentalium agassizi,,,http://aims.fao.org/aos/agrovoc/c_47284,
c_47285,Entalinidae,,,http://aims.fao.org/aos/agrovoc/c_47285,
c_47286,Heteroschismoides callithrix,,,http://aims.fao.org/aos/agrovoc/c_47286,
c_47287,Pulsellidae,,,http://aims.fao.org/aos/agrovoc/c_47287,
c_47288,Pulsellum salishorum,,,http://aims.fao.org/aos/agrovoc/c_47288,
c_4729,Meloidogyne,,,http://aims.fao.org/aos/agrovoc/c_4729,Anguilulas de la raíz
c_47290,Littorinidae,,,http://aims.fao.org/aos/agrovoc/c_47290,
c_47292,Littorina littorea,,,http://aims.fao.org/aos/agrovoc/c_47292,
c_47294,Littoraria scabra,,,http://aims.fao.org/aos/agrovoc/c_47294,
c_47295,Tectarius grandinatus,,,http://aims.fao.org/aos/agrovoc/c_47295,
c_47296,Tectarius coronatus,,,http://aims.fao.org/aos/agrovoc/c_47296,
c_47297,Tectarius pagodus,,,http://aims.fao.org/aos/agrovoc/c_47297,
c_47298,Nodilittorina pyramidalis,,,http://aims.fao.org/aos/agrovoc/c_47298,
c_47299,Muricidae,,,http://aims.fao.org/aos/agrovoc/c_47299,
c_473,Antílope,,,http://aims.fao.org/aos/agrovoc/c_473,
c_4730,Melolontha,,,http://aims.fao.org/aos/agrovoc/c_4730,Cochorro
c_47300,Hexaplex nigritus,,,http://aims.fao.org/aos/agrovoc/c_47300,
c_47301,Hexaplex radiax,,,http://aims.fao.org/aos/agrovoc/c_47301,
c_47302,Hexaplex ambiguus,,,http://aims.fao.org/aos/agrovoc/c_47302,
c_47303,Hexaplex princeps,,,http://aims.fao.org/aos/agrovoc/c_47303,
c_47304,Hexaplex cichoreum,,,http://aims.fao.org/aos/agrovoc/c_47304,
c_47305,Hexaplex angularis,,,http://aims.fao.org/aos/agrovoc/c_47305,
c_47307,Murex pecten,,,http://aims.fao.org/aos/agrovoc/c_47307,
c_47308,Murex ternispina,,,http://aims.fao.org/aos/agrovoc/c_47308,
c_47309,Murex trapa,,,http://aims.fao.org/aos/agrovoc/c_47309,
c_4731,Fusión,,,http://aims.fao.org/aos/agrovoc/c_4731,
c_47310,Murex tribulus,,,http://aims.fao.org/aos/agrovoc/c_47310,
c_47311,Murex scolopax,,,http://aims.fao.org/aos/agrovoc/c_47311,
c_47313,Phyllonotus brassica,,,http://aims.fao.org/aos/agrovoc/c_47313,
c_47314,Phyllonotus erythrostoma,,,http://aims.fao.org/aos/agrovoc/c_47314,
c_47315,Phyllonotus regius,,,http://aims.fao.org/aos/agrovoc/c_47315,
c_47316,Phyllonotus trunculus,,,http://aims.fao.org/aos/agrovoc/c_47316,
c_47317,Phyllonotus margaritensis,,,http://aims.fao.org/aos/agrovoc/c_47317,
c_47318,Phyllonotus pomum,,,http://aims.fao.org/aos/agrovoc/c_47318,
c_47319,Phyllonotus duplex,,,http://aims.fao.org/aos/agrovoc/c_47319,
c_4732,Punto de fusión,,,http://aims.fao.org/aos/agrovoc/c_4732,Punto de solidificación|Temperatura de fusión
c_47320,Thais chocolata,,,http://aims.fao.org/aos/agrovoc/c_47320,
c_47321,Thais calloensis,,,http://aims.fao.org/aos/agrovoc/c_47321,
c_47322,Thais haemastoma,,,http://aims.fao.org/aos/agrovoc/c_47322,
c_47323,Thais melones,,,http://aims.fao.org/aos/agrovoc/c_47323,
c_47324,Thais aculeata,,,http://aims.fao.org/aos/agrovoc/c_47324,
c_47325,Thais alouina,,,http://aims.fao.org/aos/agrovoc/c_47325,
c_47326,Thais armigera,,,http://aims.fao.org/aos/agrovoc/c_47326,
c_47327,Thais bufo,,,http://aims.fao.org/aos/agrovoc/c_47327,
c_47328,Thais tuberosa,,,http://aims.fao.org/aos/agrovoc/c_47328,
c_47329,Thais deltoidea,,,http://aims.fao.org/aos/agrovoc/c_47329,
c_4733,Hombres,,,http://aims.fao.org/aos/agrovoc/c_4733,
c_47330,Thais coronata,,,http://aims.fao.org/aos/agrovoc/c_47330,
c_47331,Thais nodosa,,,http://aims.fao.org/aos/agrovoc/c_47331,
c_47332,Purpura pansa,,,http://aims.fao.org/aos/agrovoc/c_47332,
c_47333,Purpura panama,,,http://aims.fao.org/aos/agrovoc/c_47333,
c_47334,Purpura persica,,,http://aims.fao.org/aos/agrovoc/c_47334,
c_47335,Calotrophon turritus,,,http://aims.fao.org/aos/agrovoc/c_47335,
c_47336,Cymia tecta,,,http://aims.fao.org/aos/agrovoc/c_47336,
c_47337,Cymia lacera,,,http://aims.fao.org/aos/agrovoc/c_47337,
c_47338,Haustellum recurvirostris,,,http://aims.fao.org/aos/agrovoc/c_47338,
c_47339,Haustellum haustellum,,,http://aims.fao.org/aos/agrovoc/c_47339,
c_4734,Mendelismo,,,http://aims.fao.org/aos/agrovoc/c_4734,
c_47340,Haustellum chrysostoma,,,http://aims.fao.org/aos/agrovoc/c_47340,
c_47341,Haustellum donmoorei,,,http://aims.fao.org/aos/agrovoc/c_47341,
c_47342,Haustellum messorius,,,http://aims.fao.org/aos/agrovoc/c_47342,
c_47343,Bolinus brandaris,,,http://aims.fao.org/aos/agrovoc/c_47343,
c_47344,Bolinus cornutus,,,http://aims.fao.org/aos/agrovoc/c_47344,
c_47345,Ocenebra erinacea,,,http://aims.fao.org/aos/agrovoc/c_47345,
c_47346,Hadriania craticuloides,,,http://aims.fao.org/aos/agrovoc/c_47346,
c_47347,Muricopsis cristatus,,,http://aims.fao.org/aos/agrovoc/c_47347,
c_47348,Chicoreus brunneus,,,http://aims.fao.org/aos/agrovoc/c_47348,
c_47349,Chicoreus ramosus,,,http://aims.fao.org/aos/agrovoc/c_47349,
c_4735,Mendoza,,,http://aims.fao.org/aos/agrovoc/c_4735,
c_47350,Chicoreus torrefactus,,,http://aims.fao.org/aos/agrovoc/c_47350,
c_47351,Chicoreus brevifrons,,,http://aims.fao.org/aos/agrovoc/c_47351,
c_47352,Chicoreus virgineus,,,http://aims.fao.org/aos/agrovoc/c_47352,
c_47353,Nassa francolina,,,http://aims.fao.org/aos/agrovoc/c_47353,
c_47354,Nassa serta,,,http://aims.fao.org/aos/agrovoc/c_47354,
c_47355,Vexilla vexillum,,,http://aims.fao.org/aos/agrovoc/c_47355,
c_47357,Rapana venosa,,,http://aims.fao.org/aos/agrovoc/c_47357,
c_47358,Rapana rapiformis,,,http://aims.fao.org/aos/agrovoc/c_47358,
c_4736,Menhaden,,Ceiuapa grupo b-35,http://aims.fao.org/aos/agrovoc/c_4736,Menhaden del atlántico|Menhaden del golfo|Sábalo americano (brevoortia)|Lacha (pez)|Machete (pez)|Machuelo
c_47360,Concholepas concholepas,,,http://aims.fao.org/aos/agrovoc/c_47360,
c_47361,Haliotidae,,,http://aims.fao.org/aos/agrovoc/c_47361,
c_47363,Haliotis corrugata,,,http://aims.fao.org/aos/agrovoc/c_47363,
c_47364,Haliotis cracherodii,,,http://aims.fao.org/aos/agrovoc/c_47364,
c_47365,Haliotis fulgens,,,http://aims.fao.org/aos/agrovoc/c_47365,
c_47366,Haliotis rufescens,,,http://aims.fao.org/aos/agrovoc/c_47366,
c_47367,Haliotis sorenseni,,,http://aims.fao.org/aos/agrovoc/c_47367,
c_47368,Haliotis assimilis,,,http://aims.fao.org/aos/agrovoc/c_47368,
c_47369,Haliotis asinina,,,http://aims.fao.org/aos/agrovoc/c_47369,
c_4737,Menidia,,,http://aims.fao.org/aos/agrovoc/c_4737,
c_47371,Haliotis gigantea,,,http://aims.fao.org/aos/agrovoc/c_47371,
c_47372,Haliotis glabra,,,http://aims.fao.org/aos/agrovoc/c_47372,
c_47373,Haliotis midae,,,http://aims.fao.org/aos/agrovoc/c_47373,
c_47374,Haliotis ovina,,,http://aims.fao.org/aos/agrovoc/c_47374,
c_47375,Haliotis rubra,,,http://aims.fao.org/aos/agrovoc/c_47375,
c_47376,Haliotis tuberculata,,,http://aims.fao.org/aos/agrovoc/c_47376,
c_47377,Haliotis diversicolor,,,http://aims.fao.org/aos/agrovoc/c_47377,
c_47378,Haliotis planata,,,http://aims.fao.org/aos/agrovoc/c_47378,
c_47379,Haliotis varia,,,http://aims.fao.org/aos/agrovoc/c_47379,
c_4738,Meninges,,,http://aims.fao.org/aos/agrovoc/c_4738,Piamadre
c_47381,Trochidae,,,http://aims.fao.org/aos/agrovoc/c_47381,
c_47382,Tegula pellisserpentis,,,http://aims.fao.org/aos/agrovoc/c_47382,
c_47383,Monodonta articulata,,,http://aims.fao.org/aos/agrovoc/c_47383,
c_47384,Monodonta turbinata,,,http://aims.fao.org/aos/agrovoc/c_47384,
c_47385,Monodonta mutabilis,,,http://aims.fao.org/aos/agrovoc/c_47385,
c_47386,Monodonta labio,,,http://aims.fao.org/aos/agrovoc/c_47386,
c_47387,Monodonta nebulosa,,,http://aims.fao.org/aos/agrovoc/c_47387,
c_47388,Calliostoma conulum,,,http://aims.fao.org/aos/agrovoc/c_47388,
c_47389,Calliostoma granulatum,,,http://aims.fao.org/aos/agrovoc/c_47389,
c_4739,Menippe,,,http://aims.fao.org/aos/agrovoc/c_4739,Menippi
c_47390,Calliostoma gualtierianum,,,http://aims.fao.org/aos/agrovoc/c_47390,
c_47391,Calliostoma laugieri,,,http://aims.fao.org/aos/agrovoc/c_47391,
c_47392,Calliostoma zizyphinum,,,http://aims.fao.org/aos/agrovoc/c_47392,
c_47393,Clanculus jussieui,,,http://aims.fao.org/aos/agrovoc/c_47393,
c_47394,Gibbula adansoni,,,http://aims.fao.org/aos/agrovoc/c_47394,
c_47395,Gibbula albida,,,http://aims.fao.org/aos/agrovoc/c_47395,
c_47396,Gibbula ardens,,,http://aims.fao.org/aos/agrovoc/c_47396,
c_47397,Gibbula divaricata,,,http://aims.fao.org/aos/agrovoc/c_47397,
c_47398,Gibbula fanulum,,,http://aims.fao.org/aos/agrovoc/c_47398,
c_47399,Gibbula magus,,,http://aims.fao.org/aos/agrovoc/c_47399,
c_473c10e2,Canis aureus,,,http://aims.fao.org/aos/agrovoc/c_473c10e2,
c_473fc85c,Adonis aestivalis,,,http://aims.fao.org/aos/agrovoc/c_473fc85c,
c_474,Anthaxia,,,http://aims.fao.org/aos/agrovoc/c_474,
c_4740,Capacidad mental,,,http://aims.fao.org/aos/agrovoc/c_4740,
c_47400,Gibbula philberti,,,http://aims.fao.org/aos/agrovoc/c_47400,
c_47401,Gibbula rarilineata,,,http://aims.fao.org/aos/agrovoc/c_47401,
c_47402,Gibbula richardi,,,http://aims.fao.org/aos/agrovoc/c_47402,
c_47403,Gibbula umbilicaris,,,http://aims.fao.org/aos/agrovoc/c_47403,
c_47404,Gibbula varia,,,http://aims.fao.org/aos/agrovoc/c_47404,
c_47404ca2,Ligustrum vulgare,,,http://aims.fao.org/aos/agrovoc/c_47404ca2,
c_47406,Trochus conus,,,http://aims.fao.org/aos/agrovoc/c_47406,
c_47407,Trochus maculatus,,,http://aims.fao.org/aos/agrovoc/c_47407,
c_47408,Trochus niloticus,,,http://aims.fao.org/aos/agrovoc/c_47408,
c_47409,Trochus hanleyanus,,,http://aims.fao.org/aos/agrovoc/c_47409,
c_4741,Mentha,,,http://aims.fao.org/aos/agrovoc/c_4741,
c_47411,Jujubinus exasperatus,,,http://aims.fao.org/aos/agrovoc/c_47411,
c_47412,Tectus pyramis,,,http://aims.fao.org/aos/agrovoc/c_47412,
c_47413,Tectus fenestratus,,,http://aims.fao.org/aos/agrovoc/c_47413,
c_47414,Tectus dentatus,,,http://aims.fao.org/aos/agrovoc/c_47414,
c_47415,Umbonium vestiarium,,,http://aims.fao.org/aos/agrovoc/c_47415,
c_47416,Umbonium costatum,,,http://aims.fao.org/aos/agrovoc/c_47416,
c_47417,Cittarium pica,,,http://aims.fao.org/aos/agrovoc/c_47417,
c_47418,Turbinidae,,,http://aims.fao.org/aos/agrovoc/c_47418,
c_47419,Astrea turbanica,,,http://aims.fao.org/aos/agrovoc/c_47419,
c_4742,Mentha aquática,,,http://aims.fao.org/aos/agrovoc/c_4742,Sándalo de jardín|Yerba buena americana
c_47420,Astrea undosa,,,http://aims.fao.org/aos/agrovoc/c_47420,
c_47421,Astrea spirata,,,http://aims.fao.org/aos/agrovoc/c_47421,
c_47422,Astrea rugosa,,,http://aims.fao.org/aos/agrovoc/c_47422,
c_47424,Turbo fluctuosus,,,http://aims.fao.org/aos/agrovoc/c_47424,
c_47425,Turbo cornutus,,,http://aims.fao.org/aos/agrovoc/c_47425,
c_47426,Turbo saxosus,,,http://aims.fao.org/aos/agrovoc/c_47426,
c_47427,Turbo squamiger,,,http://aims.fao.org/aos/agrovoc/c_47427,
c_47428,Turbo sarmaticus,,,http://aims.fao.org/aos/agrovoc/c_47428,
c_47429,Turbo argyrostomus,,,http://aims.fao.org/aos/agrovoc/c_47429,
c_4743,Mentha arvensis,,,http://aims.fao.org/aos/agrovoc/c_4743,Menta japonesa
c_47430,Turbo chrysostomus,,,http://aims.fao.org/aos/agrovoc/c_47430,
c_47431,Turbo marmoratus,,,http://aims.fao.org/aos/agrovoc/c_47431,
c_47432,Turbo petholatus,,,http://aims.fao.org/aos/agrovoc/c_47432,
c_47433,Turbo setosus,,,http://aims.fao.org/aos/agrovoc/c_47433,
c_47434,Turbo bruneus,,,http://aims.fao.org/aos/agrovoc/c_47434,
c_47435,Turbo cinereus,,,http://aims.fao.org/aos/agrovoc/c_47435,
c_47436,Turbo coronatus,,,http://aims.fao.org/aos/agrovoc/c_47436,
c_47437,Turbo crassus,,,http://aims.fao.org/aos/agrovoc/c_47437,
c_47438,Turbo canaliculatus,,,http://aims.fao.org/aos/agrovoc/c_47438,
c_47439,Turbo castanea,,,http://aims.fao.org/aos/agrovoc/c_47439,
c_4744,Mentha gentilis,,,http://aims.fao.org/aos/agrovoc/c_4744,Sándalo (menta)
c_47441,Homalopoma sanguineum,,,http://aims.fao.org/aos/agrovoc/c_47441,
c_47442,Astralium calcar,,,http://aims.fao.org/aos/agrovoc/c_47442,
c_47443,Lithopoma caelata,,,http://aims.fao.org/aos/agrovoc/c_47443,
c_47444,Lithopoma tecta,,,http://aims.fao.org/aos/agrovoc/c_47444,
c_47445,Lithopoma tuber,,,http://aims.fao.org/aos/agrovoc/c_47445,
c_47446,Strombidae,,,http://aims.fao.org/aos/agrovoc/c_47446,
c_47447,Lambis lambis,,,http://aims.fao.org/aos/agrovoc/c_47447,
c_47448,Lambis truncata,,,http://aims.fao.org/aos/agrovoc/c_47448,
c_47449,Lambis chiragra,,,http://aims.fao.org/aos/agrovoc/c_47449,
c_4744b44e,Mijo marrón,,,http://aims.fao.org/aos/agrovoc/c_4744b44e,
c_4744c079,Contaminantes quimicos,,,http://aims.fao.org/aos/agrovoc/c_4744c079,
c_4745,Mentha longifolia,,,http://aims.fao.org/aos/agrovoc/c_4745,Mentha sylvestris|Menta silvestre
c_47450,Lambis crocata,,,http://aims.fao.org/aos/agrovoc/c_47450,
c_47451,Lambis millepeda,,,http://aims.fao.org/aos/agrovoc/c_47451,
c_47452,Lambis scorpius,,,http://aims.fao.org/aos/agrovoc/c_47452,
c_47455,Strombus galeatus,,,http://aims.fao.org/aos/agrovoc/c_47455,
c_47456,Strombus gracilior,,,http://aims.fao.org/aos/agrovoc/c_47456,
c_47457,Strombus peruvianus,,,http://aims.fao.org/aos/agrovoc/c_47457,
c_47458,Strombus granulatus,,,http://aims.fao.org/aos/agrovoc/c_47458,
c_47459,Strombus aurisdianae,,,http://aims.fao.org/aos/agrovoc/c_47459,
c_4746,Mentha piperita,,,http://aims.fao.org/aos/agrovoc/c_4746,Mentha citrata
c_47460,Strombus bulla,,,http://aims.fao.org/aos/agrovoc/c_47460,
c_47461,Strombus canarium,,,http://aims.fao.org/aos/agrovoc/c_47461,
c_47462,Strombus gibberulus,,,http://aims.fao.org/aos/agrovoc/c_47462,
c_47463,Strombus labiatus,,,http://aims.fao.org/aos/agrovoc/c_47463,
c_47464,Strombus lentiginosus,,,http://aims.fao.org/aos/agrovoc/c_47464,
c_47465,Strombus luhuanus,,,http://aims.fao.org/aos/agrovoc/c_47465,
c_47466,Strombus urceus,,,http://aims.fao.org/aos/agrovoc/c_47466,
c_47467,Strombus dentatus,,,http://aims.fao.org/aos/agrovoc/c_47467,
c_47468,Strombus epidromis,,,http://aims.fao.org/aos/agrovoc/c_47468,
c_47469,Strombus latissimus,,,http://aims.fao.org/aos/agrovoc/c_47469,
c_4747,Mentha spicata,,,http://aims.fao.org/aos/agrovoc/c_4747,Mentha viridis|Hierba santa|Hierbabuena|Hierbabuena rizada|Menta crespa|Menta de julepe|Menta romana
c_47470,Strombus marginatus,,,http://aims.fao.org/aos/agrovoc/c_47470,
c_47471,Strombus mutabilis,,,http://aims.fao.org/aos/agrovoc/c_47471,
c_47472,Strombus sinuatus,,,http://aims.fao.org/aos/agrovoc/c_47472,
c_47473,Strombus variabilis,,,http://aims.fao.org/aos/agrovoc/c_47473,
c_47474,Strombus costatus,,,http://aims.fao.org/aos/agrovoc/c_47474,
c_47475,Strombus gallus,,,http://aims.fao.org/aos/agrovoc/c_47475,
c_47476,Strombus pugilis,,,http://aims.fao.org/aos/agrovoc/c_47476,
c_47477,Strombus raninus,,,http://aims.fao.org/aos/agrovoc/c_47477,
c_47478,Strombus latus,,,http://aims.fao.org/aos/agrovoc/c_47478,
c_47479,Strombus tricornis,,,http://aims.fao.org/aos/agrovoc/c_47479,
c_4748,Menticirrhus,,,http://aims.fao.org/aos/agrovoc/c_4748,Lambe caletero|Lambe|Lambe zorro|Lambe verrugato|Mismis|Romero (pez)|Caletera|Corvina real|Corvinaza del golfo|Fice (pez)
c_47481,Terebellum terebellum,,,http://aims.fao.org/aos/agrovoc/c_47481,
c_47482,Tibia fusus,,,http://aims.fao.org/aos/agrovoc/c_47482,
c_47483,Buccinidae,,,http://aims.fao.org/aos/agrovoc/c_47483,
c_47484,Buccinum undatum,,,http://aims.fao.org/aos/agrovoc/c_47484,
c_47485,Buccinum humphreysianum,,,http://aims.fao.org/aos/agrovoc/c_47485,
c_47486,Solenosteira gatesi,,,http://aims.fao.org/aos/agrovoc/c_47486,
c_47487,Buccinulum corneum,,,http://aims.fao.org/aos/agrovoc/c_47487,
c_47488,Cantharus dorbignyi,,,http://aims.fao.org/aos/agrovoc/c_47488,
c_47489,Cantharus undosus,,,http://aims.fao.org/aos/agrovoc/c_47489,
c_4749,Mercenaria,,,http://aims.fao.org/aos/agrovoc/c_4749,
c_47490,Pisania striata,,,http://aims.fao.org/aos/agrovoc/c_47490,
c_47491,Babylonia areolata,,,http://aims.fao.org/aos/agrovoc/c_47491,
c_47492,Babylonia lutosa,,,http://aims.fao.org/aos/agrovoc/c_47492,
c_47493,Neobuccinum eatoni,,,http://aims.fao.org/aos/agrovoc/c_47493,
c_47494,Trophon albolabratus,,,http://aims.fao.org/aos/agrovoc/c_47494,
c_47495,Melongenidae,,,http://aims.fao.org/aos/agrovoc/c_47495,
c_47496,Melongena patula,,,http://aims.fao.org/aos/agrovoc/c_47496,
c_47497,Melongena melongena,,,http://aims.fao.org/aos/agrovoc/c_47497,
c_47498,Pugilina cochlidium,,,http://aims.fao.org/aos/agrovoc/c_47498,
c_47499,Pugilina colosseus,,,http://aims.fao.org/aos/agrovoc/c_47499,
c_475,Antihelmínticos,,Para el control de las helmintiasis animales; para el control de los nematodos de las plantas use <5109>,http://aims.fao.org/aos/agrovoc/c_475,Vermífugos
c_4750,Negociantes,,,http://aims.fao.org/aos/agrovoc/c_4750,
c_47500,Pugilina ternatana,,,http://aims.fao.org/aos/agrovoc/c_47500,
c_47501,Pugilina morio,,,http://aims.fao.org/aos/agrovoc/c_47501,
c_47503,Volema myristica,,,http://aims.fao.org/aos/agrovoc/c_47503,
c_47505,Bursidae,,,http://aims.fao.org/aos/agrovoc/c_47505,
c_47506,Bufonaria nana,,,http://aims.fao.org/aos/agrovoc/c_47506,
c_47507,Bufonaria crumena,,,http://aims.fao.org/aos/agrovoc/c_47507,
c_47508,Bufonaria rana,,,http://aims.fao.org/aos/agrovoc/c_47508,
c_47509,Bursa bufonia,,,http://aims.fao.org/aos/agrovoc/c_47509,
c_4751,Mercurio,,,http://aims.fao.org/aos/agrovoc/c_4751,Hg (símbolo)
c_47510,Tutufa bubo,,,http://aims.fao.org/aos/agrovoc/c_47510,
c_47511,Tutufa rubeta,,,http://aims.fao.org/aos/agrovoc/c_47511,
c_47512,Cassidae,,,http://aims.fao.org/aos/agrovoc/c_47512,
c_47513,Phalium centiquadratum,,,http://aims.fao.org/aos/agrovoc/c_47513,
c_47514,Phalium granulatum,,,http://aims.fao.org/aos/agrovoc/c_47514,
c_47515,Phalium saburon,,,http://aims.fao.org/aos/agrovoc/c_47515,
c_47516,Phalium bandatum,,,http://aims.fao.org/aos/agrovoc/c_47516,
c_47517,Phalium areola,,,http://aims.fao.org/aos/agrovoc/c_47517,
