"code","label_ru","note","concept","all_alternative_ru","all_hidden_ru","definition_en"
"c_47582","Natica marochiensis","","http://aims.fao.org/aos/agrovoc/c_47582","","",""
"c_47583","Natica turtoni","","http://aims.fao.org/aos/agrovoc/c_47583","","",""
"c_47584","Naticarius hebraeus","","http://aims.fao.org/aos/agrovoc/c_47584","","",""
"c_47585","Naticarius stercus-muscarum","","http://aims.fao.org/aos/agrovoc/c_47585","","",""
"c_47586","Naticarius dillwyni","","http://aims.fao.org/aos/agrovoc/c_47586","","",""
"c_47587","Naticarius vittatus","","http://aims.fao.org/aos/agrovoc/c_47587","","",""
"c_47588","Neverita josephinia","","http://aims.fao.org/aos/agrovoc/c_47588","","",""
"c_47589","Neverita albumen","","http://aims.fao.org/aos/agrovoc/c_47589","","",""
"c_4759","мезоклимат","","http://aims.fao.org/aos/agrovoc/c_4759","","",""
"c_47590","Neverita peselephanti","","http://aims.fao.org/aos/agrovoc/c_47590","","",""
"c_47591","Lunatia catena","","http://aims.fao.org/aos/agrovoc/c_47591","","",""
"c_47592","Lunatia fusca","","http://aims.fao.org/aos/agrovoc/c_47592","","",""
"c_47593","Lunatia guillemini","","http://aims.fao.org/aos/agrovoc/c_47593","","",""
"c_47594","Lunatia pulchella","","http://aims.fao.org/aos/agrovoc/c_47594","","",""
"c_47595","Payraudeautia intricata","","http://aims.fao.org/aos/agrovoc/c_47595","","",""
"c_47596","Tectonatica filosa","","http://aims.fao.org/aos/agrovoc/c_47596","","",""
"c_47597","Polinices didyma","","http://aims.fao.org/aos/agrovoc/c_47597","","",""
"c_47598","Polinices mammilla","","http://aims.fao.org/aos/agrovoc/c_47598","","",""
"c_47599","Polinices melanostomus","","http://aims.fao.org/aos/agrovoc/c_47599","","",""
"c_476","Anthemis","","http://aims.fao.org/aos/agrovoc/c_476","","",""
"c_4760","Mesodesma","","http://aims.fao.org/aos/agrovoc/c_4760","","",""
"c_47600","Polinices sebae","","http://aims.fao.org/aos/agrovoc/c_47600","","",""
"c_47601","Sinum concavum","","http://aims.fao.org/aos/agrovoc/c_47601","","",""
"c_47602","Olividae","","http://aims.fao.org/aos/agrovoc/c_47602","","",""
"c_476026fd","Calosoma sycophanta","","http://aims.fao.org/aos/agrovoc/c_476026fd","","",""
"c_47603","Oliva porphyria","","http://aims.fao.org/aos/agrovoc/c_47603","","",""
"c_47604","Oliva miniacea","","http://aims.fao.org/aos/agrovoc/c_47604","","",""
"c_47605","Oliva annulata","","http://aims.fao.org/aos/agrovoc/c_47605","","",""
"c_47606","Oliva caeerulea","","http://aims.fao.org/aos/agrovoc/c_47606","","",""
"c_47607","Oliva oliva","","http://aims.fao.org/aos/agrovoc/c_47607","","",""
"c_47608","Oliva reticulata","","http://aims.fao.org/aos/agrovoc/c_47608","","",""
"c_47609","Oliva tricolor","","http://aims.fao.org/aos/agrovoc/c_47609","","",""
"c_4761","мезофилл","","http://aims.fao.org/aos/agrovoc/c_4761","","",""
"c_47610","Oliva vidua","","http://aims.fao.org/aos/agrovoc/c_47610","","",""
"c_47611","Oliva reticularis","","http://aims.fao.org/aos/agrovoc/c_47611","","",""
"c_47612","Oliva sayana","","http://aims.fao.org/aos/agrovoc/c_47612","","",""
"c_47613","Oliva tigrina","","http://aims.fao.org/aos/agrovoc/c_47613","","",""
"c_47614","Patellidae","","http://aims.fao.org/aos/agrovoc/c_47614","","",""
"c_47616","Patella mexicana","","http://aims.fao.org/aos/agrovoc/c_47616","","",""
"c_47617","Patella caerulea","","http://aims.fao.org/aos/agrovoc/c_47617","","",""
"c_47618","Patella ferruginea","","http://aims.fao.org/aos/agrovoc/c_47618","","",""
"c_47619","Patella nigra","","http://aims.fao.org/aos/agrovoc/c_47619","","",""
"c_4762","Mesostigmata","","http://aims.fao.org/aos/agrovoc/c_4762","","",""
"c_47620","Patella rustica","","http://aims.fao.org/aos/agrovoc/c_47620","","",""
"c_47621","Patella ulyssiponensis","","http://aims.fao.org/aos/agrovoc/c_47621","","",""
"c_47622","Patella flexuosa","","http://aims.fao.org/aos/agrovoc/c_47622","","",""
"c_47623","Patella miniata","","http://aims.fao.org/aos/agrovoc/c_47623","","",""
"c_47624","Patella vulgata","","http://aims.fao.org/aos/agrovoc/c_47624","","",""
"c_47626","Helcion pellucidus","","http://aims.fao.org/aos/agrovoc/c_47626","","",""
"c_47627","Cellana rota","","http://aims.fao.org/aos/agrovoc/c_47627","","",""
"c_47628","Cellana testudinaria","","http://aims.fao.org/aos/agrovoc/c_47628","","",""
"c_47629","Nacella concinna","","http://aims.fao.org/aos/agrovoc/c_47629","","",""
"c_4763","Mesozoa","","http://aims.fao.org/aos/agrovoc/c_4763","","",""
"c_47630","Nacella edgari","","http://aims.fao.org/aos/agrovoc/c_47630","","",""
"c_47631","Nacella kerguelenensis","","http://aims.fao.org/aos/agrovoc/c_47631","","",""
"c_47632","Personidae","","http://aims.fao.org/aos/agrovoc/c_47632","","",""
"c_47633","Distorsio decussata","","http://aims.fao.org/aos/agrovoc/c_47633","","",""
"c_47634","Distorsio anus","","http://aims.fao.org/aos/agrovoc/c_47634","","",""
"c_47635","Distorsio reticularis","","http://aims.fao.org/aos/agrovoc/c_47635","","",""
"c_47636","Potamididae","","http://aims.fao.org/aos/agrovoc/c_47636","","",""
"c_47637","Rhinocoryne humboldti","","http://aims.fao.org/aos/agrovoc/c_47637","","",""
"c_47638","Cerithidea obtusa","","http://aims.fao.org/aos/agrovoc/c_47638","","",""
"c_47639","Cerithidea cingulata","","http://aims.fao.org/aos/agrovoc/c_47639","","",""
"c_4764","Mespilus germanica","","http://aims.fao.org/aos/agrovoc/c_4764","","",""
"c_47640","Cerithidea quadrata","","http://aims.fao.org/aos/agrovoc/c_47640","","",""
"c_47641","Cerithidea decollata","","http://aims.fao.org/aos/agrovoc/c_47641","","",""
"c_47642","Telescopium telescopium","","http://aims.fao.org/aos/agrovoc/c_47642","","",""
"c_47643","Terebralia palustris","","http://aims.fao.org/aos/agrovoc/c_47643","","",""
"c_47644","Terebralia sulcata","","http://aims.fao.org/aos/agrovoc/c_47644","","",""
"c_47645","Siphonariidae","","http://aims.fao.org/aos/agrovoc/c_47645","","",""
"c_47646","Siphonaria gigas","","http://aims.fao.org/aos/agrovoc/c_47646","","",""
"c_47647","Siphonaria javanica","","http://aims.fao.org/aos/agrovoc/c_47647","","",""
"c_47648","Siphonaria laciniosa","","http://aims.fao.org/aos/agrovoc/c_47648","","",""
"c_47649","Siphonaria sirius","","http://aims.fao.org/aos/agrovoc/c_47649","","",""
"c_4765","информационная РНК","","http://aims.fao.org/aos/agrovoc/c_4765","","",""
"c_47650","Tonnidae","","http://aims.fao.org/aos/agrovoc/c_47650","","",""
"c_47651","Malea rigens","","http://aims.fao.org/aos/agrovoc/c_47651","","",""
"c_47652","Malea pomum","","http://aims.fao.org/aos/agrovoc/c_47652","","",""
"c_47653","Tonna galea","","http://aims.fao.org/aos/agrovoc/c_47653","","",""
"c_47654","Tonna allium","","http://aims.fao.org/aos/agrovoc/c_47654","","",""
"c_47655","Tonna perdix","","http://aims.fao.org/aos/agrovoc/c_47655","","",""
"c_47656","Tonna sulcosa","","http://aims.fao.org/aos/agrovoc/c_47656","","",""
"c_47657","Tonna canaliculata","","http://aims.fao.org/aos/agrovoc/c_47657","","",""
"c_47658","Tonna dolium","","http://aims.fao.org/aos/agrovoc/c_47658","","",""
"c_47659","Tonna olearium","","http://aims.fao.org/aos/agrovoc/c_47659","","",""
"c_47660","Tonna tessellata","","http://aims.fao.org/aos/agrovoc/c_47660","","",""
"c_47661","Turbinelliidae","","http://aims.fao.org/aos/agrovoc/c_47661","","",""
"c_47662","Vasum caestus","","http://aims.fao.org/aos/agrovoc/c_47662","","",""
"c_47663","Vasum ceramicum","","http://aims.fao.org/aos/agrovoc/c_47663","","",""
"c_47664","Vasum turbinellus","","http://aims.fao.org/aos/agrovoc/c_47664","","",""
"c_47665","Vasum capitellum","","http://aims.fao.org/aos/agrovoc/c_47665","","",""
"c_47666","Vasum muricatum","","http://aims.fao.org/aos/agrovoc/c_47666","","",""
"c_47667","Syrinx aruanus","","http://aims.fao.org/aos/agrovoc/c_47667","","",""
"c_47668","Turbinella pyrum","","http://aims.fao.org/aos/agrovoc/c_47668","","",""
"c_47669","Turridae","","http://aims.fao.org/aos/agrovoc/c_47669","","",""
"c_4767","метаболические нарушения","","http://aims.fao.org/aos/agrovoc/c_4767","нарушения обмена веществ","",""
"c_47670","Knefastia tuberculifera","","http://aims.fao.org/aos/agrovoc/c_47670","","",""
"c_47671","Polystira nobilis","","http://aims.fao.org/aos/agrovoc/c_47671","","",""
"c_47672","Polystira oxytropis","","http://aims.fao.org/aos/agrovoc/c_47672","","",""
"c_47673","Tiariturris libya","","http://aims.fao.org/aos/agrovoc/c_47673","","",""
"c_47674","Lophiotoma indica","","http://aims.fao.org/aos/agrovoc/c_47674","","",""
"c_47675","Turricula javana","","http://aims.fao.org/aos/agrovoc/c_47675","","",""
"c_47676","Turris babylonia","","http://aims.fao.org/aos/agrovoc/c_47676","","",""
"c_47677","Aporrhaididae","","http://aims.fao.org/aos/agrovoc/c_47677","","",""
"c_47678","Aporrhais pespelecani","","http://aims.fao.org/aos/agrovoc/c_47678","","",""
"c_47679","Aporrhais serresianus","","http://aims.fao.org/aos/agrovoc/c_47679","","",""
"c_4768","вода тела","","http://aims.fao.org/aos/agrovoc/c_4768","метаболическая вода","",""
"c_47680","Capulidae","","http://aims.fao.org/aos/agrovoc/c_47680","","",""
"c_47681","Capulus ungaricus","","http://aims.fao.org/aos/agrovoc/c_47681","","",""
"c_47682","Cerithiidae","","http://aims.fao.org/aos/agrovoc/c_47682","","",""
"c_47683","Cerithium alucastrum","","http://aims.fao.org/aos/agrovoc/c_47683","","",""
"c_47684","Cerithium rupestre","","http://aims.fao.org/aos/agrovoc/c_47684","","",""
"c_47685","Cerithium vulgatum","","http://aims.fao.org/aos/agrovoc/c_47685","","",""
"c_47686","Cerithium coralium","","http://aims.fao.org/aos/agrovoc/c_47686","","",""
"c_47687","Cerithium echinatum","","http://aims.fao.org/aos/agrovoc/c_47687","","",""
"c_47688","Cerithium nodulosum","","http://aims.fao.org/aos/agrovoc/c_47688","","",""
"c_47689","Clypeomorus batillariaeformis","","http://aims.fao.org/aos/agrovoc/c_47689","","",""
"c_4769","метаболизм","","http://aims.fao.org/aos/agrovoc/c_4769","обмен веществ|метаболический профиль","",""
"c_47690","Rhinoclavis fasciata","","http://aims.fao.org/aos/agrovoc/c_47690","","",""
"c_47691","Rhinoclavis vergatus","","http://aims.fao.org/aos/agrovoc/c_47691","","",""
"c_47692","Rhinoclavis aspera","","http://aims.fao.org/aos/agrovoc/c_47692","","",""
"c_47693","Rhinoclavis sinensis","","http://aims.fao.org/aos/agrovoc/c_47693","","",""
"c_47694","Pseudovergatus aluco","","http://aims.fao.org/aos/agrovoc/c_47694","","",""
"c_47695","Coralliophilidae","","http://aims.fao.org/aos/agrovoc/c_47695","","",""
"c_47696","Coralliophila alaucoides","","http://aims.fao.org/aos/agrovoc/c_47696","","",""
"c_47697","Coralliophila brevis","","http://aims.fao.org/aos/agrovoc/c_47697","","",""
"c_47698","Coralliophila meyendorffi","","http://aims.fao.org/aos/agrovoc/c_47698","","",""
"c_47699","Latiaxis babelis","","http://aims.fao.org/aos/agrovoc/c_47699","","",""
"c_477","Anthemis nobilis","","http://aims.fao.org/aos/agrovoc/c_477","Chamaemelum nobile","",""
"c_4770","метаболиты","","http://aims.fao.org/aos/agrovoc/c_4770","","",""
"c_47700","Ranellidae","","http://aims.fao.org/aos/agrovoc/c_47700","","",""
"c_47701","Argobuccinum olearium","","http://aims.fao.org/aos/agrovoc/c_47701","","",""
"c_47702","Charonia rubicunda","","http://aims.fao.org/aos/agrovoc/c_47702","","",""
"c_47703","Charonia tritonis","","http://aims.fao.org/aos/agrovoc/c_47703","","",""
"c_47704","Charonia nodifera","","http://aims.fao.org/aos/agrovoc/c_47704","","",""
"c_47705","Cymatium corrugatum","","http://aims.fao.org/aos/agrovoc/c_47705","","",""
"c_47706","Cymatium cutaceum","","http://aims.fao.org/aos/agrovoc/c_47706","","",""
"c_47707","Cymatium parthenopus","","http://aims.fao.org/aos/agrovoc/c_47707","","",""
"c_47708","Cymatium muricinum","","http://aims.fao.org/aos/agrovoc/c_47708","","",""
"c_47709","Cymatium nicobaricum","","http://aims.fao.org/aos/agrovoc/c_47709","","",""
"c_4771","Metagonimus","","http://aims.fao.org/aos/agrovoc/c_4771","","",""
"c_47710","Cymatium aquatile","","http://aims.fao.org/aos/agrovoc/c_47710","","",""
"c_47711","Cymatium intermedium","","http://aims.fao.org/aos/agrovoc/c_47711","","",""
"c_47712","Cymatium lotorium","","http://aims.fao.org/aos/agrovoc/c_47712","","",""
"c_47713","Cymatium pileare","","http://aims.fao.org/aos/agrovoc/c_47713","","",""
"c_47714","Cymatium pyrum","","http://aims.fao.org/aos/agrovoc/c_47714","","",""
"c_47715","Cymatium femorale","","http://aims.fao.org/aos/agrovoc/c_47715","","",""
"c_47716","Mitridae","","http://aims.fao.org/aos/agrovoc/c_47716","","",""
"c_47717","Mitra cornicula","","http://aims.fao.org/aos/agrovoc/c_47717","","",""
"c_47718","Mitra nigra","","http://aims.fao.org/aos/agrovoc/c_47718","","",""
"c_47719","Mitra zonata","","http://aims.fao.org/aos/agrovoc/c_47719","","",""
"c_4772","метальдегид","","http://aims.fao.org/aos/agrovoc/c_4772","","",""
"c_47720","Mitra eremitarum","","http://aims.fao.org/aos/agrovoc/c_47720","","",""
"c_47721","Mitra mitra","","http://aims.fao.org/aos/agrovoc/c_47721","","",""
"c_47722","Mitra stictica","","http://aims.fao.org/aos/agrovoc/c_47722","","",""
"c_47723","Pusia ebenus","","http://aims.fao.org/aos/agrovoc/c_47723","","",""
"c_47724","Nassariidae","","http://aims.fao.org/aos/agrovoc/c_47724","","",""
"c_47725","Hinia reticulata","","http://aims.fao.org/aos/agrovoc/c_47725","","",""
"c_47726","Hinia incrassata","","http://aims.fao.org/aos/agrovoc/c_47726","","",""
"c_47727","Hinia limata","","http://aims.fao.org/aos/agrovoc/c_47727","","",""
"c_47728","Nassarius mutabilis","","http://aims.fao.org/aos/agrovoc/c_47728","","",""
"c_47729","Nassarius corniculus","","http://aims.fao.org/aos/agrovoc/c_47729","","",""
"c_4773","металлопротеины","","http://aims.fao.org/aos/agrovoc/c_4773","","",""
"c_47730","Nassarius cuvieri","","http://aims.fao.org/aos/agrovoc/c_47730","","",""
"c_47731","Nassarius gibbosulus","","http://aims.fao.org/aos/agrovoc/c_47731","","",""
"c_47732","Nassarius arcularius","","http://aims.fao.org/aos/agrovoc/c_47732","","",""
"c_47733","Nassarius coronatus","","http://aims.fao.org/aos/agrovoc/c_47733","","",""
"c_47734","Nassarius crematus","","http://aims.fao.org/aos/agrovoc/c_47734","","",""
"c_47735","Nassarius dorsatus","","http://aims.fao.org/aos/agrovoc/c_47735","","",""
"c_47736","Nassarius glans","","http://aims.fao.org/aos/agrovoc/c_47736","","",""
"c_47737","Cyclope neritea","","http://aims.fao.org/aos/agrovoc/c_47737","","",""
"c_47738","Bullia miran","","http://aims.fao.org/aos/agrovoc/c_47738","","",""
"c_47739","Turritellidae","","http://aims.fao.org/aos/agrovoc/c_47739","","",""
"c_4774","металлы (химические элементы)","","http://aims.fao.org/aos/agrovoc/c_4774","","",""
"c_47740","Turritella communis","","http://aims.fao.org/aos/agrovoc/c_47740","","",""
"c_47741","Turritella monterosatoi","","http://aims.fao.org/aos/agrovoc/c_47741","","",""
"c_47742","Turritella turbona","","http://aims.fao.org/aos/agrovoc/c_47742","","",""
"c_47743","Turritella terebra","","http://aims.fao.org/aos/agrovoc/c_47743","","",""
"c_47744","Turritella duplicata","","http://aims.fao.org/aos/agrovoc/c_47744","","",""
"c_47745","Neritidae","","http://aims.fao.org/aos/agrovoc/c_47745","","",""
"c_47746","Nerita albicilla","","http://aims.fao.org/aos/agrovoc/c_47746","","",""
"c_47747","Nerita chameleon","","http://aims.fao.org/aos/agrovoc/c_47747","","",""
"c_47748","Nerita plicata","","http://aims.fao.org/aos/agrovoc/c_47748","","",""
"c_47749","Nerita polita","","http://aims.fao.org/aos/agrovoc/c_47749","","",""
"c_4775","метаморфоз","","http://aims.fao.org/aos/agrovoc/c_4775","","",""
"c_47750","Nerita costata","","http://aims.fao.org/aos/agrovoc/c_47750","","",""
"c_47751","Nerita picea","","http://aims.fao.org/aos/agrovoc/c_47751","","",""
"c_47752","Nerita planospira","","http://aims.fao.org/aos/agrovoc/c_47752","","",""
"c_47753","Nerita squamulata","","http://aims.fao.org/aos/agrovoc/c_47753","","",""
"c_47754","Nerita peloronta","","http://aims.fao.org/aos/agrovoc/c_47754","","",""
"c_47755","Nerita senegalensis","","http://aims.fao.org/aos/agrovoc/c_47755","","",""
"c_47756","Neritina turrita","","http://aims.fao.org/aos/agrovoc/c_47756","","",""
"c_47757","Vermetidae","","http://aims.fao.org/aos/agrovoc/c_47757","","",""
"c_47758","Dendropoma maximum","","http://aims.fao.org/aos/agrovoc/c_47758","","",""
"c_47759","Serpulorbis colubrinus","","http://aims.fao.org/aos/agrovoc/c_47759","","",""
"c_4776","Metapenaeus","","http://aims.fao.org/aos/agrovoc/c_4776","","",""
"c_47760","Serpulorbis medusae","","http://aims.fao.org/aos/agrovoc/c_47760","","",""
"c_47761","Xenophoridae","","http://aims.fao.org/aos/agrovoc/c_47761","","",""
"c_47762","Xenophora solaris","","http://aims.fao.org/aos/agrovoc/c_47762","","",""
"c_47763","Cypraeidae","","http://aims.fao.org/aos/agrovoc/c_47763","","",""
"c_47764","Cyprea arabica","","http://aims.fao.org/aos/agrovoc/c_47764","","",""
"c_47765","Cyprea mappa","","http://aims.fao.org/aos/agrovoc/c_47765","","",""
"c_47766","Cyprea mauritiana","","http://aims.fao.org/aos/agrovoc/c_47766","","",""
"c_47767","Cyprea talpa","","http://aims.fao.org/aos/agrovoc/c_47767","","",""
"c_47768","Cyprea tigris","","http://aims.fao.org/aos/agrovoc/c_47768","","",""
"c_47769","Cyprea vitellus","","http://aims.fao.org/aos/agrovoc/c_47769","","",""
"c_4777","Metarhizium","","http://aims.fao.org/aos/agrovoc/c_4777","","",""
"c_47770","Cyprea annulus","","http://aims.fao.org/aos/agrovoc/c_47770","","",""
"c_47771","Cyprea argus","","http://aims.fao.org/aos/agrovoc/c_47771","","",""
"c_47772","Cyprea bouteti","","http://aims.fao.org/aos/agrovoc/c_47772","","",""
"c_47773","Cyprea caputserpentis","","http://aims.fao.org/aos/agrovoc/c_47773","","",""
